SLIC,Facility Latitude,Facility Longitude
90NCP,34.0667,-118.2211
90SN,34.0667,-118.2211
90UT,34.0101,-118.2052
9103,34.0101,-118.2052
910AM,39.52,-122.19
911,34.0648,-117.9845
9116,33.7535,-117.1805
9117,34.2,-118.9238
911AM,39.52,-122.19
911CP,0,0
911GS,0,0
911SP,0,0
912,34.2138,-118.4815
9121,34.296,-118.41
9122,16.41455,-58.5757
9127,34.296,-118.41
9128,34.2,-118.9238
9129,34.1945,-118.3611
913,34.2138,-118.4815
9132,34.2,-118.9238
9134,34.296,-118.41
9136,34.296,-118.41
9137,34.296,-118.41
9138,34.296,-118.41
9139,34.296,-118.41
913AM,0,0
913VM,0,0
914,34.2138,-118.4815
9141,34.1945,-118.3611
9142,34.2138,-118.4815
9143,17.1069,-59.24075
9148,34.2138,-118.4815
9149,34.2138,-118.4815
914AM,39.52,-122.19
915,34.2138,-118.4815
9151,0,0
9153,34.296,-118.41
9157,34.0484,-117.5861
9158,34.2138,-118.4815
9159,11.22563333,-39.28533333
915GC,0,0
915WP,0,0
9163,34.0484,-117.5861
9165,34.0648,-117.9845
9168,34.0484,-117.5861
9169,34.0484,-117.5861
916AL,19.76,-61.095
916AM,0,0
916AV,39.52,-122.19
916CO,39.52,-122.19
916GL,39.52,-122.19
916IM,39.52,-122.19
916IO,39.52,-122.19
916LB,39.52,-122.19
916MD,39.52,-122.19
916NH,0,0
916QM,39.52,-122.19
916QR,39.52,-122.19
916QV,39.52,-122.19
916QW,39.52,-122.19
917,34.0484,-117.5861
9171,34.0648,-117.9845
9172,34.0484,-117.5861
9173,34.0484,-117.5861
9175,34.0484,-117.5861
9176,34.0648,-117.9845
9177,34.0648,-117.9845
9178,34.0648,-117.9845
9179,34.0648,-117.9845
917AM,0,0
917AT,39.52,-122.19
917B2,34.0648,-117.9845
917CO,0,0
917ET,0,0
917FT,0,0
917GP,39.52,-122.19
917GR,0,0
917JL,39.52,-122.19
917K2,19.76,-61.095
917PA,0,0
917PH,0,0
917PO,0,0
917QV,0,0
917SD,0,0
917SF,0,0
917UL,39.52,-122.19
917WA,39.52,-122.19
917WM,39.52,-122.19
918,34.0648,-117.9845
9181,34.0484,-117.5861
9185,34.0484,-117.5861
9187,0,0
9189,33.92456667,-117.6760667
918CP,0,0
918WY,39.52,-122.19
9193,33.1419,-117.1856
9194,32.8291,-117.1514
9195,33.7535,-117.1805
9196Z,39.52,-122.19
9198,33.7535,-117.1805
9199,33.92456667,-117.6760667
92,33.1419,-117.1856
9201,32.6549,-116.9684
9202,32.8291,-117.1514
9203,32.8098,-117.1407
9206,33.1419,-117.1856
9207,32.6549,-116.9684
9208,33.1419,-117.1856
9209,33.1419,-117.1856
920FA,0,0
920FO,39.52,-122.19
920FT,0,0
920OP,39.52,-122.19
9211,32.8291,-117.1514
9212,32.8291,-117.1514
9214,32.8291,-117.1514
9215,32.6549,-116.9684
9216,32.6549,-116.9684
9218,32.8291,-117.1514
9219,32.8291,-117.1514
921AM,0,0
921SC,39.52,-122.19
922,33.8317,-116.5162
9221,32.7926,-115.5762
9222,33.6113,-114.6099
9223,34.1164,-116.4576
9224,32.7926,-115.5762
9225,33.8823,-118.0516
9226,35.1064,-114.6148
9227,33.8823,-118.0516
9228,33.5918,-117.7292
9229,33.6113,-114.6099
922AM,0,0
922CP,32.7926,-115.5762
9231,33.7535,-117.1805
9231G,33.7535,-117.1805
9232,34.8832,-116.9825
9233,32.8291,-117.1514
9234,34.4749,-117.2831
9234C,34.4749,-117.2831
9237,36.0606,-115.1574
9239,33.8317,-116.5162
923AM,0,0
923AZ,0,0
923DY,0,0
923F,0,0
924,34.0743,-117.2559
9241,33.71945,-117.184025
9242,33.1419,-117.1856
9244,36.0606,-115.1574
9245,32.5549,-116.9341
9246,17.03715,-58.62795
9248,34.0743,-117.2559
9249,34.0484,-117.5861
924AM,0,0
924HC,0,0
925,33.9903,-117.3419
9251,16.99515,-58.67095
9252,32.5549,-116.9341
9253,22.98326667,-78.18873333
9257,22.50233333,-78.12033333
9259,32.6549,-116.9684
925AM,0,0
925AS,39.52,-122.19
925AZ,0,0
925HD,0,0
926,32.6549,-116.9684
9262,33.814,-117.8935
9263,33.814,-117.8935
9264,33.5918,-117.7292
9265,34.4749,-117.2831
9267,34.0743,-117.2559
9268,33.5918,-117.7292
9269,33.5918,-117.7292
926AM,39.52,-122.19
927,33.814,-117.8935
9272,33.5918,-117.7292
9273,33.5918,-117.7292
9274,33.5918,-117.7292
9275,33.814,-117.8935
9276,33.6741,-117.8641
9277,33.8317,-116.5162
9278,33.814,-117.8935
9279,33.814,-117.8935
927AM,0,0
927AZ,0,0
927NC,0,0
928,33.814,-117.8935
9284,17.03335,-59.11055
9288,32.8339,-115.5714
9289,29.3336,-96.0334
928AM,0,0
9293,33.9903,-117.3419
9295,34.2501,-119.2271
9297,34.2501,-119.2271
9299,37.3536,-121.9129
929AM,39.52,-122.19
92AQ,34.0648,-117.9845
92IF,0,0
92TOV,34.0484,-117.5861
93,34.2501,-119.2271
9301,34.0743,-117.2559
9302,34.2501,-119.2271
9304,32.8291,-117.1514
9305,33.1419,-117.1856
9306,33.5918,-117.7292
9308,34.2501,-119.2271
9309,36.3419,-119.3903
931,34.4324,-119.8266
9312,0,0
9317,34.4324,-119.8266
9318,34.4324,-119.8266
9319,34.4324,-119.8266
931AM,39.52,-122.19
932,36.3419,-119.3903
9322,36.3419,-119.3903
9324,36.7647,-119.8296
9325,34.9187,-120.4391
9327,35.3943,-119.0362
9328,36.3419,-119.3903
9329,35.6223,-117.6843
933,35.3943,-119.0362
9331,35.3943,-119.0362
9338,35.3943,-119.0362
9339,35.3943,-119.0362
934,35.2562,-120.6433
9341,34.9187,-120.4391
9343,34.9187,-120.4391
9348,34.9187,-120.4391
9349,34.9187,-120.4391
935,34.6603,-118.1343
9351,35.6223,-117.6843
9352,37.3757,-118.4541
9353,35.0552,-118.1563
9355,37.3757,-118.4541
9357,35.2562,-120.6433
9358,35.2562,-120.6433
9359,35.2562,-120.6433
936,36.7647,-119.8296
9361,36.7647,-119.8296
9363,36.6936,-121.6754
9368,36.7647,-119.8296
9369,34.6603,-118.1343
937,36.14936667,-120.0327667
9371,36.7647,-119.8296
9374,35.2562,-120.6433
9378,36.7647,-119.8296
9379,36.7647,-119.8296
937GP,39.52,-122.19
9381,45.4269,-123.8083
9389,36.7716,-119.7226
939,36.6936,-121.6754
9391,36.5747,-121.8102
9398,36.6936,-121.6754
9399,36.5747,-121.8102
93CF,36.7647,-119.8296
93SF,36.7647,-119.8296
94,37.7645,-122.4057
9401,37.4062,-121.9906
9402,37.6591,-122.3825
9403,37.6591,-122.3825
9404,37.4062,-121.9906
9408,37.4062,-121.9906
9409,37.4062,-121.9906
941,37.7645,-122.4057
9411,37.7645,-122.4057
9412,37.7645,-122.4057
9413,37.7645,-122.4057
9415,36.6936,-121.6754
9418,37.4062,-121.9906
9419,37.7645,-122.4057
941HF,0,0
942,37.74596667,-122.3955
9426,37.7645,-122.4057
9428,37.6591,-122.3825
9429,37.3536,-121.9129
943,37.4784,-122.1397
9438,37.4784,-122.1397
9439,37.4784,-122.1397
944,37.6591,-122.3825
9443,38.2494,-122.2741
9444,38.2494,-122.2741
9445,38.2275,-122.5885
9446,38.4746,-122.7401
9448,37.6591,-122.3825
9449,37.6591,-122.3825
945,37.7721,-121.9708
9451,37.8052,-122.311
9452,37.9985,-122.0494
9453,38.2094,-122.1416
9454,39.52,-122.19
9455,37.7721,-121.9708
9456,37.4062,-121.9906
9459,37.7721,-121.9708
945AM,0,0
945AZ,0,0
945MS,39.52,-122.19
945WD,0,0
946,37.8052,-122.311
9461,37.8052,-122.311
9462,37.9985,-122.0494
9463,37.8052,-122.311
9464,37.8052,-122.311
9465,37.9955,-122.3503
9466,38.2494,-122.2741
9468,37.8052,-122.311
9469,37.8052,-122.311
947,37.9955,-122.3503
9471,37.9985,-122.0494
9472,18.96885,-60.84815
9475,37.8052,-122.311
9476,37.7721,-121.9708
9478,38.2094,-122.1416
9479,37.7149,-122.2145
948,37.9955,-122.3503
9485,37.9955,-122.3503
9486,37.9955,-122.3503
9488,37.9955,-122.3503
9489,37.9955,-122.3503
948AM,0,0
948BA,0,0
948HS,0,0
949,37.9553,-122.4978
9491,38.2275,-122.5885
9492,37.6591,-122.3825
9493,37.4784,-122.1397
9494,37.9985,-122.0494
9497,37.7645,-122.4057
9498,38.2275,-122.5885
9499,38.2275,-122.5885
94IN,34.0648,-117.9845
94WX,37.9955,-122.3503
95,36.9846,-122.0348
9501,28.05465,-91.49295
9502,37.3092,-121.8604
9503,37.977625,-121.9704
9504,38.2275,-122.5885
9505,37.4062,-121.9906
9508,37.3092,-121.8604
9509,37.9985,-122.0494
951,37.3092,-121.8604
9511,37.3092,-121.8604
9513,37.335,-121.8896
9514,37.3092,-121.8604
9515,39.52,-122.19
9516,0,0
9516Z,0,0
9517,0,0
9517Z,0,0
9518,37.3092,-121.8604
9519,37.3092,-121.8604
951AM,39.52,-122.19
951SB,39.52,-122.19
952,37.9777,-121.2508
9521,37.9777,-121.2508
9523,37.7234,-121.398
9525,38.36283333,-121.9021
9527,37.9777,-121.2508
9528,37.9777,-121.2508
9529,37.9777,-121.2508
952FR,39.52,-122.19
952ST,19.76,-61.095
953,37.5621,-120.9054
9531,37.2839,-120.4874
9532,38.0511,-120.5313
9533,37.5621,-120.9054
9535,39.13625,-123.2035
9536,38.20878,-121.64158
9537,37.0928,-121.9766667
9538,38.26655,-121.739275
9539,37.9003,-121.3931667
953A,0,0
953AM,0,0
953AZ,0,0
953CO,0,0
953GR,0,0
953ZN,39.52,-122.19
954,38.4746,-122.7401
9541,39.1394,-123.2023
9542,38.4746,-122.7401
9544,37.2839,-120.4874
9545,39.037,-122.9302
9546,39.4072,-123.8095
9547,39.4072,-123.8095
9548,37.3092,-121.8604
9549,39.1394,-123.2023
955,41.8014,-124.1412
9551,31.35105,-93.1059
9552,37.9985,-122.0494
9554,38.5663,-121.3297
9555,37.5621,-120.9054
9556,38.5663,-121.3297
9557,38.5663,-121.3297
9559,41.8014,-124.1412
956,38.7994,-121.223
9561,38.3023,-121.767
9562,38.5715,-121.5462
9563,38.7994,-121.223
9564,38.30848,-121.70088
9567,38.7994,-121.223
9568,38.7994,-121.223
9569,38.5584,-121.3089
956GM,0,0
9571,38.9062,-120.0112
9572,39.5328,-119.7573
9573,39.5328,-119.7573
9578,38.5715,-121.5462
9579,38.7994,-121.223
957FT,0,0
958,38.5715,-121.5462
9581,38.5715,-121.5462
9582,38.5715,-121.5462
9583,37.5621,-120.9054
9584,38.5715,-121.5462
9588,38.5715,-121.5462
9589,38.5715,-121.5462
959,39.1074,-121.5623
9591,39.7075,-121.8182
9592,39.9273,-120.9211
9593,39.2192,-121.0136
9597,37.9553,-122.4978
9598,38.9467,-121.4925333
9599,39.7075,-121.8182
95AR,41.8014,-124.1412
95CD,37.9777,-121.2508
95CH,41.8014,-124.1412
95CI,41.8014,-124.1412
95CJ,0,0
95CN,38.7994,-121.223
95CV,38.5715,-121.5462
95CW,38.7994,-121.223
95CX,39.2192,-121.0136
95CY,38.0511,-120.5313
95CZ,40.3748,-120.5803
95NE,38.5715,-121.5462
95PL,38.5715,-121.5462
95QU,39.9273,-120.9211
95SF,37.9777,-121.2508
96,41.487,-120.5433
9601,41.7113,-122.6472
9603,31.11525,-90.407475
9604,31.11525,-90.407475
9608,41.487,-120.5433
9609,41.487,-120.5433
961,40.3748,-120.5803
9611,41.487,-120.5433
9613,40.3748,-120.5803
9615,38.366475,-120.877425
9619,41.487,-120.5433
9622,38.5715,-121.5462
9624,34.0648,-117.9845
9629,42.2462,-121.7931
9638,21.3213,-157.9122
9663,24.48561111,-67.39116667
9667,48.4555,-122.3269
9668,33.8317,-116.5162
9669,20.8945,-156.4385
967,19.6434,-155.9951
9678,21.3213,-157.9122
9679,21.3213,-157.9122
968,21.3213,-157.9122
9681,21.3213,-157.9122
9682,6.964766667,-52.14636667
9683,19.7249,-155.0886
9684,21.9815,-159.3479
9689,21.3213,-157.9122
969,20.8943,-156.4391
9691,43.1488,-123.374
9693,45.5714,-122.7174
9694,45.603,-121.1835
9697,45.6703,-122.6364
9698,44.0405,-123.0317
96HE,40.3748,-120.5803
96NR,41.7113,-122.6472
96TA,38.9062,-120.0112
9701,45.603,-121.1835
9702,46.1227,-122.8959
9703,0,0
9704,45.5714,-122.7174
9705,45.3791,-122.786
9706,45.3791,-122.786
9708,45.3791,-122.786
9709,45.3791,-122.786
970CO,22.27,-61.455
971,46.1532,-123.8983
9711,45.4269,-123.8083
9712,45.3791,-122.786
9714,45.5714,-122.7174
9719,45.5841,-122.6064
971AS,46.1532,-123.8983
971FT,0,0
971TW,0,0
972,45.5714,-122.7174
9721,45.5714,-122.7174
9722,45.5714,-122.7174
9723,45.5714,-122.7174
9724,44.8197,-122.8686667
9725,45.5714,-122.7174
9728,45.5714,-122.7174
9729,45.5714,-122.7174
972ST,22.27,-61.455
973,44.9727,-123.0105
9731,44.6361,-123.0904
9732,44.6917,-124.0612
9734,45.8349,-119.3361
9735,43.1488,-123.374
9736,44.0507,-124.0983
9739,0,0
973CV,44.6361,-123.0904
973DA,0,0
973NI,0,0
973TW,0,0
974,44.0405,-123.0317
9741,43.1488,-123.374
9742,34.73192,-99.39744
9743,44.0593,-122.9886
9744,42.0423,-124.2557
9745,44.0507,-124.0983
9746,45.5714,-122.7174
9748,43.1488,-123.374
9749,43.1488,-123.374
975,42.3481,-122.9012
9751,42.4376,-123.2882
9756,42.3481,-122.9012
9758,42.3481,-122.9012
9759,42.3481,-122.9012
975AC,22.27,-61.455
976,42.2462,-121.7931
9762,0,0
9769,44.0405,-123.0317
976AM,44.54,-122.91
977,24.48561111,-67.39116667
9771,43.5907,-119.0551
9772,45.8349,-119.3361
9773,26.44446,-72.78246
9774,34.73192,-99.39744
9776,45.5714,-122.7174
9778,45.5841,-122.6064
9779,44.4194,-118.9645
977AM,44.54,-122.91
978,45.70162,-118.9089
9781,44.7898,-117.8096
9782,45.3255,-118.0803
9783,44.4194,-118.9645
9784,45.4181,-117.2819
9785,45.8349,-119.3361
9789,45.8349,-119.3361
9791,44.078,-116.9382
9792,44.078,-116.9382
9796,42.3481,-122.9012
9797,42.3481,-122.9012
9798,45.8349,-119.3361
9799,44.0593,-122.9886
979AM,44.54,-122.91
97BA,43.5907,-119.0551
97CVO,44.6361,-123.0904
97HM,45.8349,-119.3361
97ONP,44.6917,-124.0612
97S12,44.6361,-123.0904
98,47.6754,-122.1019
9801,47.4516,-122.2544
9802,47.6754,-122.1019
9803,47.4516,-122.2544
9804,47.6754,-122.1019
9805,47.5633,-122.324
9806,47.6754,-122.1019
9807,47.5633,-122.324
9808,47.5633,-122.324
9809,47.4516,-122.2544
980AM,0,0
980PP,47.6754,-122.1019
981,47.5633,-122.324
9811,47.5633,-122.324
9812,47.5633,-122.324
9813,47.5332,-122.2983
9814,47.6754,-122.1019
9815,47.52705714,-122.2987143
9816,47.8204,-122.192275
9818,47.5633,-122.324
9819,47.5633,-122.324
981AM,0,0
982,47.9074,-122.2465
9821,48.4555,-122.3269
9822,48.7861,-122.4466
9823,48.2545,-122.1374
9828,47.6754,-122.1019
9829,47.6754,-122.1019
983,48.1071,-123.3665
9831,47.5545,-122.7029
9832,48.0495,-122.8216
9833,47.2391,-122.3623
9834,47.2553,-122.2525
9835,48.4555,-122.3269
9837,47.6754,-122.1019
9838,47.5633,-122.324
9839,47.5332,-122.2983
983BR,47.5545,-122.7029
984,47.2391,-122.3623
9841,46.1532,-123.8983
9842,45.4269,-123.8083
9843,35.70888,-98.47232
9844,35.70888,-98.47232
9845,35.75336,-99.24896
9846,39.02888,-97.95728
9848,48.7861,-122.4466
9849,47.2391,-122.3623
984NI,0,0
984TW,0,0
985,46.9818,-122.9133
9851,46.9981,-123.4464
9852,46.6124,-122.9185
9853,46.2211,-119.1917
9854,48.1071,-123.3665
9858,47.2391,-122.3623
9859,47.9074,-122.2465
985AC,0,0
986,46.1227,-122.8959
9861,45.6703,-122.6364
9862,45.603,-121.1835
9863,46.1532,-123.8983
9864,47.6659,-117.3121
9868,47.6754,-122.1019
9869,47.548,-122.3283
9871,46.9818,-122.9133
9872,47.6754,-122.1019
9873,48.7861,-122.4466
9876,47.2553,-122.2525
9878,48.7861,-122.4466
9879,45.6703,-122.6364
987AM,0,0
988,37.97264,-96.26416
9881,47.1138,-119.2965
9882,48.2829,-119.7048
9884,47.1138,-119.2965
9885,47.1138,-119.2965
9886,0,0
9886Z,0,0
9888,48.25798,-121.60004
9889,47.1138,-119.2965
989,46.563,-120.4813
9891,46.9935,-120.5497
9894,48.2829,-119.7048
9898,47.2553,-122.2525
9899,47.2553,-122.2525
989YK,46.563,-120.4813
98BLI,48.7861,-122.4466
98JC,48.0495,-122.8216
98KA,46.2211,-119.1917
98PF,47.9074,-122.2465
98ZB,48.2545,-122.1374
9907,15.74636667,-40.78743333
9908,61.1943,-150.0046
9909,47.548,-122.3283
990TK,47.4516,-122.2544
991,46.7345,-117.1777
9911,48.5389,-117.9083
9912,48.289,-116.56
9913,47.9403,-119.0054
9914,46.7345,-117.1777
9915Z,0,0
9918,46.7345,-117.1777
9919,37.97264,-96.26416
992,47.6659,-117.3121
9921,47.6659,-117.3121
9922,47.6659,-117.3121
9923,47.6659,-117.3121
9925,47.6659,-117.3121
9926,47.6659,-117.3121
9928,47.6659,-117.3121
9929,47.6659,-117.3121
993,46.2211,-119.1917
9931,46.0945,-118.2741
9932,45.8349,-119.3361
9933,46.0945,-118.2741
9935,47.6659,-117.3121
9938,48.4555,-122.3269
9939,46.563,-120.4813
994,46.4217,-117.0034
9942,46.4217,-117.0034
9945,48.7861,-122.4466
9946,22.68955,-61.393
9947,46.2211,-119.1917
9948,46.0945,-118.2741
9949,47.6291,-117.5162
9951,46.9981,-123.4464
9954,61.1943,-150.0046
9958,46.9818,-122.9133
9959,58.3585,-134.5857
996,51.85272,-118.29992
9961,60.5578,-151.2568
9962,58.3585,-134.5857
9963,61.1943,-150.0046
9964,36.90053333,-87.78513333
9965,57.7652,-152.5141
9966,11.92776,-30.30094
9967,9.5087,-22.55715
9968,44.28064,-105.34216
9969,61.1943,-150.0046
997,51.85272,-118.29992
9971,60.5578,-151.2568
9972,58.3585,-134.5857
9974,36.90053333,-87.78513333
9975,57.7652,-152.5141
9976,11.92776,-30.30094
9977,9.5087,-22.55715
9978,46.6124,-122.9185
9988,47.2553,-122.2525
9989,0,0
998DA,0,0
998NI,0,0
998TW,0,0
999,48.2545,-122.1374
9991,46.9935,-120.5497
99FA,51.85272,-118.29992
99KE,44.28064,-105.34216
99KO,57.7652,-152.5141
9LMGS,39.52,-122.19
9LMSP,39.52,-122.19
A016C,42.2603,-71.7924
A018C,42.6001,-71.3046
A029C,41.7335,-71.4462
A039C,42.7564,-71.4905
A060C,41.9271,-72.6319
A061C,41.7453,-72.6645
A066C,41.1728,-73.1503
A068C,0,0
A070C,40.7539,-74.0636
A075C,40.8872,-74.1028
A078C,40.5722,-74.5611
A079C,40.8614,-74.4369
A081C,39.8649,-75.0424
A088C,0,0
A089C,40.5109,-74.3386
A100C,40.762,-73.9989
A111C,40.7245,-73.9152
A132C,43.1088,-76.0772
A156C,40.2252,-79.6116
A168C,41.56,-77.11
A170C,40.1955,-76.7421
A171C,40.2429,-76.8472
A180C,40.6558,-75.4288
A182C,41.56,-77.11
A190C,40.1607,-75.1392
A191C,39.9137,-75.1469
A193C,39.9881,-75.5813
A194C,39.8586,-75.2606
A197C,39.6893,-75.6998
A204C,39.118,-77.193
A207C,39.0934,-76.8994
A212C,39.2626,-76.675
A220C,38.8907,-77.4632
A229C,38.0699,-78.5088
A232C,37.4029,-77.4163
A240C,37.3173,-79.9796
A274C,36.0568,-79.8555
A276C,35.837,-78.6031
A291C,33.933,-81.1048
A292C,33.9348,-81.1012
A293C,34.9726,-81.9664
A300C,33.8971,-84.2425
A301C,34.05,-84.3219
A303C,33.7602,-84.5398
A305C,33.5497,-84.6031
A306C,33.9422,-83.4811
A320C,0,0
A322C,30.3593,-81.7239
A326C,0,0
A328C,28.4386,-81.3594
A330C,25.8773,-80.267
A336C,27.961,-82.3853
A338C,28.0427,-81.9043
A371C,36.1015,-86.7563
A379C,36.0213,-84.0036
A381C,35.0677,-90.0035
A392C,32.2687,-90.207
A400C,38.1745,-85.7206
A402C,19.0939,-42.8428
A405C,38.0765,-84.5278
A431C,39.9042,-82.9452
A432C,40.0007,-83.1239
A436C,41.5867,-83.6736
A451C,39.271,-84.4333
A452C,39.1208,-84.5373
A462C,39.9001,-86.2546
A482C,42.383,-83.3383
A495C,42.8552,-85.6836
A503C,41.6189,-93.5893
A531C,43.0293,-87.914
A551C,44.8279,-93.1095
A552C,44.8687,-93.2348
A554C,44.9996,-93.2156
A602C,42.1388,-88.0339
A603C,41.9249,-88.0237
A604C,41.7595,-87.7865
A605C,41.6929,-87.6005
A606C,41.8631,-87.642
A609C,41.0839,-87.8747
A611C,42.2,-89.09
A630C,38.7766,-90.4644
A660C,39.35,-101.7
A662C,38.9367,-94.7518
A681C,41.2054,-95.952
A701C,29.9196,-90.2077
A722C,34.2276,-91.9887
A731C,35.456,-97.5834
A751C,32.7921,-96.6635
A752C,32.9895,-97.3475
A756C,0,0
A759C,0,0
A764C,32.9257,-97.033
A770C,29.6395,-95.2895
A774C,29.6194,-95.5557
A775C,29.6759,-95.3211
A782C,29.4851,-98.3637
A787C,16.585,-47.555
A802C,39.7878,-104.9199
A803C,39.8328,-104.6833
A841C,40.7145,-111.9452
A850C,33.483,-112.1255
A851C,33.4129,-111.9001
A871C,35.1239,-106.6174
A891C,36.1785,-115.1607
A895C,39.5328,-119.7573
A897C,39.5103,-119.7777
A902C,34.0667,-118.2211
A915C,33.6769,-117.856
A916C,34.0484,-117.5861
A918C,0,0
A923C,33.7535,-117.1805
A928C,34.0743,-117.2559
A944C,37.6591,-122.3825
A946C,37.8052,-122.311
A947C,37.7149,-122.2145
A948C,37.9955,-122.3503
A953C,39.1331,-123.2047
A956C,38.5663,-121.3297
A958C,38.5715,-121.5462
A972C,45.5714,-122.7174
A981C,47.5633,-122.324
A982C,47.6754,-122.1019
A983C,47.5332,-122.2983
A989C,47.2553,-122.2525
A992C,47.6659,-117.3121
ABE,40.6675,-75.3848
ABI,32.4575,-99.8189
ABQ,35.0293,-106.629
ABR,45.4558,-98.4937
ABY,31.5581,-84.1006
ACK,41.6814,-70.2571
ACT,31.5511,-97.1364
ACV,41.8014,-124.1412
ADC,46.4423,-95.1292
ADPCP,33.8823,-118.0516
ADQ,57.7652,-152.5141
AEL,43.6282,-93.3571
AGS,33.4515,-82.0368
AHD,34.173,-97.295
AHM,42.3481,-122.9012
AIA,42.0988,-102.8811
ALB,42.7445,-73.8129
ALE,15.1804,-51.8253
ALM,32.94,-105.9661
ALS,37.4533,-105.8656
ALW,46.0945,-118.2741
AMA,35.2027,-101.8396
AML,32.94,-105.9661
ANC,61.1943,-150.0046
AND,34.53,-82.6858
AOJ,34.7469,-77.3824
APA,39.566,-104.8585
APF,26.1605,-81.7525
APN,45.0613,-83.5118
ART,43.9828,-75.9263
ASE,39.5533,-107.3268
AST,46.1532,-123.8983
ASW,41.2977,-86.1354
ASW9,41.2977,-86.1354
ATL,33.6567,-84.4295
ATN,46.602,-111.9843
ATW,44.0657,-88.5382
ATW9,44.0657,-88.5382
ATY,44.8904,-97.1591
AUS,30.2775,-97.66455
AVL,35.1971,-80.9358
AVP,41.325,-75.7517
AW,48.2545,-122.1374
AXN,45.8385,-95.5394
AXS,34.6377,-99.3133
AY01,42.6001,-71.3046
AYS,31.3057,-82.2321
AZO,42.2402,-85.6824
B1J,30.4867,-87.2918
BBW,41.4013,-99.6408
BDL,27.9514,-48.42126667
BEH,14.0187,-28.8207
BFD,40.4575,-80.0302
BFF,41.8574,-103.6626
BFI,47.5332,-122.2983
BFL,35.3943,-119.0362
BFM,30.6801,-88.2414
BFT,32.4188,-80.7377
BFV9,35.5219,-98.9726
BGM,42.109,-75.9781
BGR,44.7886,-68.7609
BHM,33.4492,-86.8409
BIE,40.2892,-96.7561
BIH,37.3757,-118.4541
BIL,45.7596,-108.5625
BIS,46.8396,-100.732
BJI,47.4443,-94.8562
BKW,37.793,-81.2202
BKX,44.3116,-96.8091
BLH,33.6113,-114.6099
BLI,48.7861,-122.4466
BMG,39.1495,-86.5759
BMT,30.0557,-94.1311
BNA,36.1015,-86.7563
BNO,43.5907,-119.0551
BOI,43.566,-116.2452
BOK,42.0423,-124.2557
BOS,42.3661,-71.09045
BPT,30.0557,-94.1311
BRD,46.4496,-94.3027
BRO,25.9085,-97.4438
BTM,45.9252,-112.5121
BTR,29.9196,-90.2077
BTV,44.4517,-73.1178
BUF,42.8847,-78.8037
BUR,34.296,-118.41
BVT,44.4517,-73.1178
BWD,31.6805,-98.9789
BWI,39.1877,-76.6611
BYI,42.55,-113.7571
BZF,41.487,-120.5433
BZN,45.7072,-111.0634
C32,14.325,-30.04293333
C85,14.45263333,-29.923
CAD,44.244,-85.3909
CAE,33.9339,-81.103
CBE,39.6313,-78.766
CBK,39.3844,-101.0379
CDC,37.6937,-113.0622
CEC,41.8014,-124.1412
CFD,30.6793,-96.3495
CFS,43.5891,-83.1816
CHA,35.0716,-85.1892
CHS,32.8676,-79.9978
CIC,39.7075,-121.8182
CID,41.8907,-91.6898
CIU,43.6124,-84.7678
CKB,39.2544,-80.3176
CLE,41.39875,-81.84385
CLK,35.5219,-98.9726
CLM,48.1071,-123.3665
CLT,35.2735,-80.8113
CMH,40.0007,-83.1239
CMI,40.1225,-88.2195
CMX,47.108,-88.5483
CNE,38.4399,-105.2261
CNM,32.4376,-104.2541
CNY,38.5572,-109.5384
COD,44.5298,-109.0422
COE,47.7045,-116.808
COS,38.8647,-104.6832
CPR,42.8698,-106.3477
CRE,33.718,-78.933
CRP,27.7909,-97.4532
CRW,38.3666,-81.703
CSU,36.1456,-85.501
CTB,48.6394,-112.3405
CTW,34.5702,-111.8543
CVG,39.1208,-84.5373
CVN,34.3901,-103.1526
CVO,44.6361,-123.0904
CWA,44.9589,-89.6441
CWX,33.483,-112.1255
CYS,41.1271,-104.8398
D01,0,0
D011,42.6001,-71.3046
D012,42.1433,-72.6247
D013,42.6001,-71.3046
D014,42.2603,-71.7924
D015,42.2603,-71.7924
D016,42.2603,-71.7924
D02,41.7335,-71.4462
D021,42.2076,-71.1795
D022,42.2076,-71.1795
D023,41.7335,-71.4462
D024,42.2076,-71.1795
D025,42.2076,-71.1795
D026,42.2076,-71.1795
D027,42.2076,-71.1795
D028,41.7335,-71.4462
D029,42.2076,-71.1795
D02B,42.0501,-71.0034
D03,42.2076,-71.1795
D031,45.5714,-122.7174
D032,42.6001,-71.3046
D033,41.6929,-87.6005
D034,40.1607,-75.1392
D035,30.3593,-81.7239
D036,32.7921,-96.6635
D037,34.0101,-118.2052
D038,43.5278,-71.4754
D044,37.9955,-122.3503
D051,41.6073,-73.0803
D052,41.6073,-73.0803
D053,41.3682,-72.883
D054,44.4517,-73.1178
D055,41.3682,-72.883
D056,41.3682,-72.883
D057,41.6073,-73.0803
D059,41.9271,-72.6319
D06,41.9271,-72.6319
D061,41.9271,-72.6319
D062,41.6073,-73.0803
D063,41.6073,-73.0803
D064,41.6073,-73.0803
D065,41.6073,-73.0803
D066,41.1728,-73.1503
D067,41.6073,-73.0803
D068,41.3682,-72.883
D069,41.6073,-73.0803
D06C,41.2478,-72.9924
D06S,41.5651,-72.1535
D07,40.8614,-74.4369
D071,40.7539,-74.0636
D072,40.7539,-74.0636
D073,40.7539,-74.0636
D074,40.7539,-74.0636
D075,40.7539,-74.0636
