OCC,OSLIC,OAbbreviation,OSort,OSLC Type,DCC,DSLIC,DAbbreviation,DSort,DSLIC Type,Volume
CC,SLIC,Abbrev,Sort,Type,CC,SLIC,Abbrev,Sort,Type,Volume
US,3033,SMAGA,T,HUB,US,1119,ISLNY,N,HUB,15834
US,3033,SMAGA,T,HUB,US,1719,HARPA,N,HUB,1896
US,3033,SMAGA,T,HUB,US,3009,PLEGA,N,HUB,3536
US,3009,PLEGA,N,HUB,US,0169,WORMA,T,HUB,7300
US,3033,SMAGA,T,HUB,US,0819,LAWNJ,N,HUB,1797
US,3033,SMAGA,T,HUB,US,2079,BURMD,T,HUB,3582
US,3009,PLEGA,N,HUB,US,1119,ISLNY,N,HUB,7548
US,3033,SMAGA,T,HUB,US,6059,CCHIL,T,HUB,3875
US,3033,SMAGA,T,HUB,US,1569,NEWPA,N,HUB,1547
US,3033,SMAGA,T,HUB,US,2329,RICVA,D,HUB,1342
US,3033,SMAGA,T,HUB,US,2749,GRENC,T,HUB,2853
US,3033,SMAGA,T,HUB,US,4059,LEXKY,D,HUB,1456
US,3033,SMAGA,T,HUB,US,2919,CAHSC,T,HUB,1424
US,3033,SMAGA,T,HUB,US,2829,CHANC,P,HUB,3422
US,3033,SMAGA,T,HUB,US,3799,KNOTN,S,HUB,494
US,3033,SMAGA,T,HUB,US,2929,COLSC,P,HUB,2290
US,3033,SMAGA,T,HUB,US,2939,SPART,P,HUB,2757
US,3033,SMAGA,T,HUB,US,2960,GRNSC,P,CTR,3175
US,3033,SMAGA,T,HUB,US,3289,ORLFL,P,HUB,651
US,3033,SMAGA,T,HUB,US,3270,LONGW,P,CTR,584
US,3033,SMAGA,T,HUB,US,3306,MCEFL,P,CTR,864
US,3033,SMAGA,T,HUB,US,3309,HIAFL,P,HUB,691
US,3033,SMAGA,T,HUB,US,3369,TAMFL,P,HUB,500
US,3033,SMAGA,T,HUB,US,3719,WHITN,S,HUB,1732
US,3033,SMAGA,T,HUB,US,3799,KNOTN,P,HUB,615
US,3033,SMAGA,T,HUB,US,3929,JACMS,D,HUB,1130
US,3033,SMAGA,T,HUB,US,4369,TOLOH,T,HUB,2660
US,3033,SMAGA,T,HUB,US,4629,I81IN,D,HUB,1822
US,3033,SMAGA,T,HUB,US,6309,EARMO,T,HUB,1611
US,7709,HOUTX,T,HUB,US,6605,EDGKS,T,HUB,8410
US,6605,EDGKS,T,HUB,US,5719,SIOSD,D,HUB,1139
US,6605,EDGKS,T,HUB,US,6749,SALKS,N,HUB,845
US,6605,EDGKS,T,HUB,US,6819,OMANE,P,HUB,1457
US,6605,EDGKS,T,HUB,US,6819,OMANE,N,HUB,1990
US,6605,EDGKS,T,HUB,US,6850,LINNE,P,CTR,731
US,3033,SMAGA,T,HUB,US,7019,NORLA,N,HUB,1200
US,7709,HOUTX,T,HUB,US,7069,LAKLA,N,HUB,4809
US,7069,LAKLA,N,HUB,US,7052,NIBLA,P,CTR,1283
US,7069,LAKLA,N,HUB,US,7069,LAKLA,P,HUB,4437
US,7709,HOUTX,N,HUB,US,7319,OKLOK,T,HUB,1581
US,3033,SMAGA,T,HUB,US,7519,MESTX,T,HUB,1014
US,6605,EDGKS,T,HUB,US,7419,TULOK,P,HUB,582
US,7319,OKLOK,N,HUB,US,7492,SAIOK,P,CTR,2782
US,7599,INDTX,S,HUB,US,7599,INDTX,P,HUB,2704
US,7709,HOUTX,N,HUB,US,7519,MESTX,D,HUB,2418
US,8419,SALUT,T,HUB,US,8472,SGEUT,P,CTR,1327
US,7709,HOUTX,N,HUB,US,8509,PHOAZ,N,HUB,3452
US,7709,HOUTX,N,HUB,US,8719,ALBNM,T,HUB,1470
US,7829,SANTX,N,HUB,US,8509,PHOAZ,D,HUB,5350
US,8509,PHOAZ,T,HUB,US,8919,LASNV,P,HUB,4550
US,300AB,300AB,CPU,US,3009,PLEGA,N,HUB,4574,
US,3009,PLEGA,N,HUB,US,0669,STRCT,N,HUB,1673
US,3009,PLEGA,N,HUB,US,2329,RICVA,D,HUB,8620
US,3009,PLEGA,N,HUB,US,4329,COLOH,T,HUB,6589
US,3009,PLEGA,N,HUB,US,2919,CAHSC,T,HUB,7202
US,300AB,300AB,CPU,US,3009,PLEGA,D,HUB,2303,
US,3009,PLEGA,T,HUB,US,2829,CHANC,P,HUB,6401
US,3009,PLEGA,T,HUB,US,3799,KNOTN,D,HUB,1891
US,3929,JACMS,N,HUB,US,3819,MEMTN,P,HUB,1743
US,300WS,300WS,CSL,US,300WS,300WS,L,CSL,525,
US,300WS,300WS,L,CSL,US,3009,PLEGA,T,HUB,525
US,3009,PLEGA,T,HUB,US,3289,ORLFL,T,HUB,19798
US,3010,ROMGA,CTR,US,3010,ROMGA,L,CTR,3363,
US,3010,ROMGA,L,CTR,US,3799,KNOTN,N,HUB,1468
US,3799,KNOTN,N,HUB,US,0169,WORMA,T,HUB,3870
US,3010,ROMGA,L,CTR,US,3009,PLEGA,N,HUB,1462
US,3799,KNOTN,N,HUB,US,1329,SYRNY,T,HUB,1341
US,3799,KNOTN,T,HUB,US,2839,CLTAS,S,ARPT,1150
US,2839,CLTAS,S,ARPT,US,2860,HICNC,P,CTR,184
US,2839,CLTAS,S,ARPT,US,2864,LENNC,P,CTR,98
US,3010,ROMGA,L,CTR,US,3033,SMAGA,N,HUB,405
US,3010,ROMGA,L,CTR,US,3010,ROMGA,P,CTR,28
US,3012,ACWGA,CTR,US,3012,ACWGA,L,CTR,15737,
US,3012,ACWGA,L,CTR,US,3009,PLEGA,N,HUB,7918
US,3012,ACWGA,L,CTR,US,3799,KNOTN,N,HUB,5698
US,3799,KNOTN,N,HUB,US,2749,GRENC,D,HUB,3584
US,3012,ACWGA,L,CTR,US,3033,SMAGA,N,HUB,2040
US,3012,ACWGA,L,CTR,US,3012,ACWGA,P,CTR,81
US,3014,3014,CTR,US,3009,PLEGA,T,HUB,159379,
US,3009,PLEGA,T,HUB,US,3309,HIAFL,N,HUB,4753
US,3018,KENGA,CTR,US,3018,KENGA,L,CTR,26116,
US,3018,KENGA,L,CTR,US,3009,PLEGA,N,HUB,4376
US,3018,KENGA,L,CTR,US,3019,ROSGA,L,HUB,19205
US,3018,KENGA,L,CTR,US,3799,KNOTN,N,HUB,217
US,3018,KENGA,L,CTR,US,3033,SMAGA,N,HUB,2206
US,3018,KENGA,L,CTR,US,3018,KENGA,P,CTR,112
US,3020,GRIGA,CTR,US,3020,GRIGA,L,CTR,4243,
US,3020,GRIGA,L,CTR,US,3009,PLEGA,N,HUB,2361
US,3020,GRIGA,L,CTR,US,3059,FPAGA,T,HUB,1582
US,3020,GRIGA,L,CTR,US,3033,SMAGA,N,HUB,271
US,3020,GRIGA,L,CTR,US,3020,GRIGA,P,CTR,29
US,3022,CARGA,CTR,US,3022,CARGA,L,CTR,4410,
US,3022,CARGA,L,CTR,US,3009,PLEGA,N,HUB,3621
US,3022,CARGA,L,CTR,US,3033,SMAGA,N,HUB,755
US,3022,CARGA,L,CTR,US,3022,CARGA,P,CTR,34
US,3025,LGRGA,CTR,US,3025,LGRGA,L,CTR,8039,
US,3025,LGRGA,L,CTR,US,3190,CLMGA,L,CTR,1201
US,3190,CLMGA,L,CTR,US,3179,TIFGA,N,HUB,833
US,3025,LGRGA,L,CTR,US,3009,PLEGA,N,HUB,5912
US,3190,CLMGA,L,CTR,US,3009,PLEGA,N,HUB,3628
US,3025,LGRGA,L,CTR,US,3033,SMAGA,N,HUB,897
US,3025,LGRGA,L,CTR,US,3025,LGRGA,P,CTR,29
US,3179,TIFGA,N,HUB,US,3040,SWNGA,P,CTR,975
US,3179,TIFGA,N,HUB,US,3100,UNAGA,P,CTR,802
US,3190,CLMGA,L,CTR,US,3190,CLMGA,P,CTR,72
US,3190,CLMGA,L,CTR,US,3609,MONAL,N,HUB,1664
US,3179,TIFGA,N,HUB,US,3228,RCHFL,D,HUB,1481
US,3609,MONAL,N,HUB,US,3719,WHITN,D,HUB,3648
US,3609,MONAL,N,HUB,US,3849,OAKTN,D,HUB,1927
US,3609,MONAL,N,HUB,US,3929,JACMS,T,HUB,3834
US,3609,MONAL,N,HUB,US,7229,LITAR,N,HUB,1435
US,3609,MONAL,N,HUB,US,7519,MESTX,N,HUB,7690
US,3026,FAYGA,CTR,US,3026,FAYGA,L,CTR,23667,
US,3026,FAYGA,L,CTR,US,3009,PLEGA,N,HUB,11689
US,3026,FAYGA,L,CTR,US,3059,FPAGA,T,HUB,7330
US,3026,FAYGA,L,CTR,US,3033,SMAGA,N,HUB,4515
US,3026,FAYGA,L,CTR,US,3026,FAYGA,P,CTR,138
US,3028,3028,CPU,US,3039,ATLGA,T,HUB,6283,
US,3028,3028,CPU,US,3039,ATLGA,N,HUB,1950,
US,302AM,ATL7,CSL,US,302AM,ATL7,L,CSL,5,
US,302AM,ATL7,L,CSL,US,3026,FAYGA,L,CTR,5
US,3037,3037,DSH,US,3009,PLEGA,D,HUB,192,
US,303AM,ATL8,CSL,US,303AM,ATL8,L,CSL,3975,
US,303AM,ATL8,L,CSL,US,3033,SMAGA,T,HUB,2765
US,303AM,ATL8,L,CSL,US,6059,CCHIL,T,HUB,655
US,6059,CCHIL,N,HUB,US,1329,SYRNY,N,HUB,13708
US,6059,CCHIL,N,HUB,US,1429,BUFNY,N,HUB,13513
US,303AM,ATL8,L,CSL,US,2749,GRENC,D,HUB,16
US,303AM,ATL8,L,CSL,US,3229,JACFL,D,HUB,161
US,303AM,ATL8,L,CSL,US,7519,MESTX,D,HUB,378
US,7319,OKLOK,N,HUB,US,6729,WICKS,P,HUB,6958
US,7519,MESTX,N,HUB,US,6629,LENKS,T,HUB,5538
US,7519,MESTX,D,HUB,US,7270,SPRAR,P,CTR,5037
US,7519,MESTX,N,HUB,US,8029,DENCO,N,HUB,9856
US,7519,MESTX,N,HUB,US,9729,POROR,T,HUB,5868
US,303MC,303MC,CPU,US,3033,SMAGA,T,HUB,8,
US,3040,SWNGA,CTR,US,3040,SWNGA,L,CTR,5323,
US,3040,SWNGA,L,CTR,US,3179,TIFGA,N,HUB,652
US,3040,SWNGA,L,CTR,US,2919,CAHSC,N,HUB,1227
US,3040,SWNGA,L,CTR,US,3009,PLEGA,N,HUB,2710
US,3040,SWNGA,L,CTR,US,3033,SMAGA,N,HUB,666
US,3040,SWNGA,L,CTR,US,3040,SWNGA,P,CTR,68
US,3179,TIFGA,N,HUB,US,3120,MACGA,P,CTR,2140
US,3179,TIFGA,N,HUB,US,3190,CLMGA,P,CTR,1264
US,3045,STAGA,CTR,US,3045,STAGA,L,CTR,6890,
US,3045,STAGA,L,CTR,US,3179,TIFGA,N,HUB,707
US,3045,STAGA,L,CTR,US,2919,CAHSC,N,HUB,1859
US,3045,STAGA,L,CTR,US,3009,PLEGA,N,HUB,3439
US,3045,STAGA,L,CTR,US,3033,SMAGA,N,HUB,838
US,3045,STAGA,L,CTR,US,3045,STAGA,P,CTR,47
US,3050,GAIGA,CTR,US,3050,GAIGA,L,CTR,33842,
US,3050,GAIGA,L,CTR,US,3229,JACFL,D,HUB,2678
US,3050,GAIGA,L,CTR,US,3009,PLEGA,N,HUB,22926
US,3050,GAIGA,L,CTR,US,2919,CAHSC,N,HUB,1218
US,3050,GAIGA,L,CTR,US,3033,SMAGA,N,HUB,6482
US,3050,GAIGA,L,CTR,US,3050,GAIGA,P,CTR,538
US,3052,CRNGA,CTR,US,3052,CRNGA,L,CTR,6760,
US,3052,CRNGA,L,CTR,US,3009,PLEGA,N,HUB,3863
US,3052,CRNGA,L,CTR,US,2961,ANDSC,L,CTR,1968
US,3052,CRNGA,L,CTR,US,3033,SMAGA,N,HUB,885
US,3052,CRNGA,L,CTR,US,3052,CRNGA,P,CTR,44
US,305AM,MGE1,CSL,US,305AM,MGE1,L,CSL,5555,
US,305AM,MGE1,L,CSL,US,3009,PLEGA,T,HUB,5555
US,305H,HDEGA,CSL,US,305H,HDEGA,L,CSL,230,
US,305H,HDEGA,L,CSL,US,3009,PLEGA,N,HUB,126
US,305H,HDEGA,L,CSL,US,3033,SMAGA,N,HUB,32
US,2839,CLTAS,S,ARPT,US,2711,WINNC,P,CTR,371
US,3929,JACMS,N,HUB,US,3809,BARTN,P,HUB,752
US,305H,HDEGA,L,CSL,US,7519,MESTX,T,HUB,63
US,305H,HDEGA,L,CSL,US,8459,LKEUT,T,HUB,9
US,3060,ATHGA,CTR,US,3060,ATHGA,L,CTR,12218,
US,3060,ATHGA,L,CTR,US,3009,PLEGA,N,HUB,8849
US,3060,ATHGA,L,CTR,US,2919,CAHSC,N,HUB,1284
US,3060,ATHGA,L,CTR,US,3033,SMAGA,N,HUB,1932
US,3060,ATHGA,L,CTR,US,3060,ATHGA,P,CTR,153
US,3068,3068,CPU,US,3009,PLEGA,N,HUB,1072,
US,3068,3068,CPU,US,3009,PLEGA,D,HUB,1028,
US,306AM,MGE3,CSL,US,306AM,MGE3,L,CSL,9297,
US,306AM,MGE3,L,CSL,US,3009,PLEGA,T,HUB,4613
US,306AM,MGE3,L,CSL,US,6059,CCHIL,T,HUB,1756
US,6059,CCHIL,N,HUB,US,0189,CHEMA,D,HUB,8867
US,6059,CCHIL,N,HUB,US,1329,SYRNY,P,HUB,7994
US,306AM,MGE3,L,CSL,US,3609,MONAL,N,HUB,1841
US,306AM,MGE3,L,CSL,US,3289,ORLFL,D,HUB,1087
US,3289,ORLFL,D,HUB,US,3272,3272,P,CTR,28
US,3070,DALGA,CTR,US,3070,DALGA,L,CTR,22480,
US,3070,DALGA,L,CTR,US,3229,JACFL,T,HUB,1456
US,3070,DALGA,L,CTR,US,0169,WORMA,T,HUB,659
US,3070,DALGA,L,CTR,US,0709,MEANJ,N,HUB,1489
US,3070,DALGA,L,CTR,US,3799,KNOTN,N,HUB,6721
US,3070,DALGA,L,CTR,US,6059,CCHIL,T,HUB,5572
US,3070,DALGA,L,CTR,US,3009,PLEGA,N,HUB,3768
US,2839,CLTAS,S,ARPT,US,2861,WLKNC,P,CTR,100
US,2839,CLTAS,S,ARPT,US,2862,STVNC,P,CTR,145
US,3070,DALGA,L,CTR,US,3033,SMAGA,N,HUB,1494
US,3070,DALGA,L,CTR,US,3070,DALGA,P,CTR,175
US,3070,DALGA,L,CTR,US,7529,DALTX,D,HUB,1146
US,7529,DALTX,T,HUB,US,7519,MESTX,N,HUB,4060
US,307JV,307JV,CPU,US,3039,ATLGA,T,HUB,2426,
US,3082,WARGA,CTR,US,3082,WARGA,L,CTR,2823,
US,3082,WARGA,L,CTR,US,3009,PLEGA,N,HUB,1523
US,3082,WARGA,L,CTR,US,2919,CAHSC,N,HUB,853
US,3082,WARGA,L,CTR,US,3033,SMAGA,N,HUB,433
US,3082,WARGA,L,CTR,US,3082,WARGA,P,CTR,14
US,3090,AUGGA,CTR,US,3090,AUGGA,L,CTR,15280,
US,3090,AUGGA,L,CTR,US,3009,PLEGA,N,HUB,6522
US,3090,AUGGA,L,CTR,US,2929,COLSC,N,HUB,5839
US,3090,AUGGA,L,CTR,US,2919,CAHSC,N,HUB,934
US,3090,AUGGA,L,CTR,US,3033,SMAGA,N,HUB,1781
US,3090,AUGGA,L,CTR,US,3090,AUGGA,P,CTR,204
US,3095,BEBGA,CPU,US,3009,PLEGA,T,HUB,21278,
US,3100,UNAGA,CTR,US,3100,UNAGA,L,CTR,3043,
US,3100,UNAGA,L,CTR,US,3179,TIFGA,N,HUB,325
US,3100,UNAGA,L,CTR,US,3009,PLEGA,N,HUB,2163
US,3100,UNAGA,L,CTR,US,3033,SMAGA,N,HUB,527
US,3179,TIFGA,N,HUB,US,3045,STAGA,P,CTR,96
US,3100,UNAGA,L,CTR,US,3100,UNAGA,P,CTR,28
US,3120,MACGA,CTR,US,3120,MACGA,L,CTR,21859,
US,3120,MACGA,L,CTR,US,3179,TIFGA,N,HUB,1971
US,3120,MACGA,L,CTR,US,3009,PLEGA,N,HUB,15593
US,3120,MACGA,L,CTR,US,3033,SMAGA,N,HUB,4102
US,3120,MACGA,L,CTR,US,3120,MACGA,P,CTR,193
US,3140,SAVGA,CTR,US,3140,SAVGA,L,CTR,12545,
US,3140,SAVGA,L,CTR,US,3229,JACFL,N,HUB,7274
US,3140,SAVGA,L,CTR,US,2079,BURMD,T,HUB,3336
US,3140,SAVGA,L,CTR,US,2919,CAHSC,N,HUB,7075
US,3229,JACFL,N,HUB,US,2749,GRENC,T,HUB,2440
US,3229,JACFL,N,HUB,US,2409,ROAVA,N,HUB,1877
US,3229,JACFL,N,HUB,US,2769,RALNC,T,HUB,3937
US,3140,SAVGA,L,CTR,US,3179,TIFGA,N,HUB,969
US,3179,TIFGA,N,HUB,US,3019,ROSGA,P,HUB,357
US,3179,TIFGA,N,HUB,US,3039,ATLGA,P,HUB,1393
US,3179,TIFGA,N,HUB,US,3059,FPAGA,P,HUB,2277
US,3179,TIFGA,N,HUB,US,3033,SMAGA,P,HUB,2211
US,3179,TIFGA,N,HUB,US,3009,PLEGA,P,HUB,503
US,3179,TIFGA,T,HUB,US,3033,SMAGA,N,HUB,1752
US,3140,SAVGA,L,CTR,US,3140,SAVGA,P,CTR,234
US,3229,JACFL,N,HUB,US,3509,BIRAL,P,HUB,1223
US,3229,JACFL,N,HUB,US,3609,MONAL,T,HUB,5029
US,3229,JACFL,N,HUB,US,3719,WHITN,D,HUB,5243
US,3229,JACFL,N,HUB,US,3929,JACMS,D,HUB,4512
US,3229,JACFL,N,HUB,US,3799,KNOTN,T,HUB,3612
US,3179,TIFGA,T,HUB,US,3009,PLEGA,N,HUB,5455
US,3229,JACFL,S,HUB,US,6039,ADDIL,T,HUB,5564
US,3229,JACFL,N,HUB,US,5319,OAKWI,N,HUB,1514
US,3229,JACFL,S,HUB,US,5549,MINMN,N,HUB,9296
US,5549,MINMN,T,HUB,US,5719,SIOSD,P,HUB,1205
US,3229,JACFL,N,HUB,US,8029,DENCO,N,HUB,5001
US,3229,JACFL,N,HUB,US,6069,JEFIL,T,HUB,1554
US,3229,JACFL,N,HUB,US,6309,EARMO,T,HUB,2955
US,3229,JACFL,N,HUB,US,6629,LENKS,T,HUB,3362
US,3229,JACFL,S,HUB,US,7229,LITAR,N,HUB,1957
US,3849,OAKTN,N,HUB,US,3849,OAKTN,A,HUB,38900
US,3229,JACFL,N,HUB,US,7529,DALTX,D,HUB,3264
US,7829,SANTX,N,HUB,US,7864,RRKTX,P,CTR,1802
US,7829,SANTX,N,HUB,US,7874,AUNTX,P,CTR,1929
US,7829,SANTX,N,HUB,US,7871,OSETX,P,CTR,1884
US,8719,ALBNM,N,HUB,US,8109,TRICO,P,HUB,611
US,8509,PHOAZ,N,HUB,US,8959,RENNV,S,HUB,5796
US,3229,JACFL,S,HUB,US,9029,GVICA,D,HUB,6838
US,3229,JACFL,S,HUB,US,9489,NBACA,T,HUB,3996
US,3229,JACFL,S,HUB,US,9449,SBRCA,N,HUB,3797
US,9449,SBRCA,N,HUB,US,9390,SALCA,P,CTR,1987
US,9449,SBRCA,N,HUB,US,9391,MONCA,P,CTR,1550
US,9449,SBRCA,N,HUB,US,9419,SFRCA,P,HUB,6542
US,9449,SBRCA,N,HUB,US,9409,SUNCA,P,HUB,4974
US,9449,SBRCA,N,HUB,US,9449,SBRCA,P,HUB,4711
US,9449,SBRCA,N,HUB,US,9430,MENCA,P,CTR,3994
US,9449,SBRCA,N,HUB,US,9459,SNSCA,P,HUB,1923
US,9449,SBRCA,N,HUB,US,9454,HADCA,P,CTR,1526
US,9449,SBRCA,N,HUB,US,9500,SCRCA,P,CTR,2245
US,9449,SBRCA,N,HUB,US,9519,SJOCA,P,HUB,3645
US,9449,SBRCA,N,HUB,US,9513,SBACA,P,CTR,612
US,3229,JACFL,S,HUB,US,9729,POROR,D,HUB,9428
US,3143,3143,CPU,US,3140,SAVGA,L,CTR,5403,
US,314CU,314CU,CPU,US,3148,SPDGA,A,HUB,8035,
US,3148,SPDGA,A,HUB,US,3009,PLEGA,D,HUB,2386
US,3148,SPDGA,A,HUB,US,0709,MEANJ,T,HUB,675
US,3148,SPDGA,A,HUB,US,2919,CAHSC,N,HUB,606
US,3148,SPDGA,A,HUB,US,2079,BURMD,T,HUB,611
US,3148,SPDGA,A,HUB,US,3719,WHITN,T,HUB,666
US,3148,SPDGA,A,HUB,US,3229,JACFL,N,HUB,818
US,3148,SPDGA,A,HUB,US,3179,TIFGA,N,HUB,224
US,3148,SPDGA,A,HUB,US,4369,TOLOH,T,HUB,666
US,3148,SPDGA,A,HUB,US,4629,I81IN,N,HUB,288
US,4629,I81IN,N,HUB,US,4519,SHAOH,S,HUB,3430
US,4629,I81IN,N,HUB,US,4549,DAYOH,P,HUB,2901
US,4629,I81IN,N,HUB,US,4550,SPFOH,P,CTR,2788
US,3148,SPDGA,A,HUB,US,6059,CCHIL,D,HUB,521
US,3148,SPDGA,A,HUB,US,7519,MESTX,D,HUB,574
US,314DC,314DC,CSL,US,314DC,314DC,L,CSL,44,
US,314DC,314DC,L,CSL,US,3140,SAVGA,L,CTR,44
US,314DR,314DR,CSL,US,314DR,314DR,L,CSL,896,
US,314DR,314DR,L,CSL,US,3140,SAVGA,L,CTR,896
US,3150,WAYGA,CTR,US,3150,WAYGA,L,CTR,2647,
US,3150,WAYGA,L,CTR,US,3229,JACFL,N,HUB,2387
US,3229,JACFL,N,HUB,US,0169,WORMA,D,HUB,2971
US,3229,JACFL,S,HUB,US,0709,MEANJ,T,HUB,12260
US,3229,JACFL,S,HUB,US,0299,PRORI,T,HUB,3174
US,3229,JACFL,N,HUB,US,1909,WILPA,N,HUB,7420
US,3229,JACFL,S,HUB,US,0799,PARNJ,N,HUB,1622
US,3229,JACFL,S,HUB,US,1009,M43NY,S,HUB,2848
US,3229,JACFL,S,HUB,US,1159,NASNY,N,HUB,1336
US,3229,JACFL,S,HUB,US,1119,ISLNY,N,HUB,3485
US,3229,JACFL,S,HUB,US,1329,SYRNY,T,HUB,5070
US,3229,JACFL,N,HUB,US,2329,RICVA,D,HUB,3408
US,3229,JACFL,S,HUB,US,1569,NEWPA,N,HUB,5977
US,3229,JACFL,S,HUB,US,1719,HARPA,N,HUB,5566
US,3229,JACFL,S,HUB,US,2129,BALMD,T,HUB,9817
US,3229,JACFL,S,HUB,US,2329,RICVA,N,HUB,9935
US,3229,JACFL,N,HUB,US,4329,COLOH,N,HUB,2287
US,3229,JACFL,N,HUB,US,2919,CAHSC,T,HUB,5838
US,3229,JACFL,N,HUB,US,2829,CHANC,P,HUB,1683
US,3150,WAYGA,L,CTR,US,3179,TIFGA,N,HUB,233
US,3150,WAYGA,L,CTR,US,3150,WAYGA,P,CTR,27
US,3719,WHITN,D,HUB,US,3719,WHITN,P,HUB,1427
US,3229,JACFL,N,HUB,US,4369,TOLOH,T,HUB,3149
US,3229,JACFL,S,HUB,US,4429,MIDOH,N,HUB,3782
US,3229,JACFL,N,HUB,US,4629,I81IN,D,HUB,2557
US,3229,JACFL,S,HUB,US,5289,DAVIA,T,HUB,1935
US,5319,OAKWI,N,HUB,US,5300,SHEWI,P,CTR,3215
US,5319,OAKWI,N,HUB,US,5329,ELMWI,P,HUB,7588
US,5319,OAKWI,N,HUB,US,5319,OAKWI,D,HUB,5326
US,5319,OAKWI,D,HUB,US,5319,OAKWI,T,HUB,9568
US,5319,OAKWI,T,HUB,US,5450,RHIWI,P,CTR,845
US,5319,OAKWI,T,HUB,US,5470,ECLWI,P,CTR,734
US,5319,OAKWI,T,HUB,US,5471,BALWI,P,CTR,433
US,5319,OAKWI,N,HUB,US,5490,OSKWI,P,CTR,4427
US,6069,JEFIL,T,HUB,US,6170,BLOIL,P,CTR,320
US,9729,POROR,D,HUB,US,9929,SPOWA,N,HUB,6513
US,9729,POROR,T,HUB,US,9929,SPOWA,P,HUB,16408
US,3151,BRUGA,CTR,US,3151,BRUGA,L,CTR,3053,
US,3151,BRUGA,L,CTR,US,3229,JACFL,N,HUB,2757
US,3229,JACFL,S,HUB,US,2939,SPART,T,HUB,1600
US,3151,BRUGA,L,CTR,US,3179,TIFGA,N,HUB,272
US,3151,BRUGA,L,CTR,US,3151,BRUGA,P,CTR,24
US,8379,BOIID,N,HUB,US,8363,NAPID,P,CTR,6172
US,3155,ULIGA,CSL,US,3155,ULIGA,L,CSL,5703,
US,3155,ULIGA,L,CSL,US,3009,PLEGA,T,HUB,3633
US,3155,ULIGA,L,CSL,US,3719,WHITN,N,HUB,671
US,3155,ULIGA,L,CSL,US,2749,GRENC,N,HUB,565
US,3155,ULIGA,L,CSL,US,3289,ORLFL,N,HUB,834
US,3719,WHITN,N,HUB,US,6059,CCHIL,T,HUB,23448
US,3160,VALGA,CTR,US,3160,VALGA,L,CTR,3062,
US,3160,VALGA,L,CTR,US,3229,JACFL,N,HUB,2587
US,3160,VALGA,L,CTR,US,3179,TIFGA,N,HUB,440
US,3160,VALGA,L,CTR,US,3160,VALGA,P,CTR,35
US,3168,SFAGA,CPU,US,3009,PLEGA,D,HUB,5381,
US,3171,TFCGA,CTR,US,3179,TIFGA,T,HUB,7152,
US,3179,TIFGA,T,HUB,US,3179,TIFGA,N,HUB,541
US,3179,TIFGA,T,HUB,US,3179,TIFGA,P,HUB,69
US,3172,CAIGA,CTR,US,3172,CAIGA,L,CTR,2830,
US,3172,CAIGA,L,CTR,US,3229,JACFL,N,HUB,1186
US,3172,CAIGA,L,CTR,US,3609,MONAL,N,HUB,1370
US,3609,MONAL,N,HUB,US,4059,LEXKY,T,HUB,4149
US,3172,CAIGA,L,CTR,US,3179,TIFGA,N,HUB,250
US,3172,CAIGA,L,CTR,US,3172,CAIGA,P,CTR,24
US,3609,MONAL,N,HUB,US,4009,SDFAS,D,HUB,1751
US,4009,SDFAS,N,HUB,US,4101,KYVKY,P,CTR,1097
US,3609,MONAL,N,HUB,US,4369,TOLOH,T,HUB,1562
US,3609,MONAL,N,HUB,US,4629,I81IN,N,HUB,2454
US,3609,MONAL,N,HUB,US,6059,CCHIL,D,HUB,3802
US,3609,MONAL,N,HUB,US,6629,LENKS,D,HUB,1741
US,6629,LENKS,D,HUB,US,5039,DESIA,P,HUB,3390
US,3609,MONAL,N,HUB,US,6309,EARMO,N,HUB,2614
US,6309,EARMO,N,HUB,US,5289,DAVIA,T,HUB,3214
US,3609,MONAL,N,HUB,US,9029,GVICA,N,HUB,1831
US,3176,ALBGA,CTR,US,3176,ALBGA,L,CTR,6441,
US,3176,ALBGA,L,CTR,US,3229,JACFL,N,HUB,943
US,3176,ALBGA,L,CTR,US,3009,PLEGA,N,HUB,3336
US,3176,ALBGA,L,CTR,US,3033,SMAGA,N,HUB,759
US,3176,ALBGA,L,CTR,US,3176,ALBGA,P,CTR,86
US,3176,ALBGA,L,CTR,US,3609,MONAL,N,HUB,1317
US,3190,CLMGA,CTR,US,3190,CLMGA,L,CTR,5623,
US,3190,CLMGA,L,CTR,US,3033,SMAGA,N,HUB,627
US,3200,LCIFL,CTR,US,3200,LCIFL,L,CTR,2554,
US,3200,LCIFL,L,CTR,US,3229,JACFL,S,HUB,1273
US,3229,JACFL,S,HUB,PR,0099,SJUAS,N,ARPT,775
US,3229,JACFL,S,HUB,US,0169,WORMA,D,HUB,8305
US,3200,LCIFL,L,CTR,US,3289,ORLFL,N,HUB,508
US,3289,ORLFL,N,HUB,US,1909,WILPA,N,HUB,18342
US,3200,LCIFL,L,CTR,US,3228,RCHFL,N,HUB,745
US,3228,RCHFL,N,HUB,US,3033,SMAGA,D,HUB,2597
US,3229,JACFL,S,HUB,US,2769,RALNC,T,HUB,7879
US,3229,JACFL,S,HUB,US,2749,GRENC,T,HUB,3989
US,3229,JACFL,S,HUB,US,2409,ROAVA,N,HUB,1967
US,3229,JACFL,S,HUB,US,4329,COLOH,N,HUB,5017
