SLIC,SLIC Name,OpTyp,Desc,Building,Building Name,Region Num,Region Name,District Num,District Name,Facility Latitude,Facility Longitude,Organization Country Cd
D147,WARNER BOOKS,DSO,DROP SHIP TRAILER ORIGIN,1429,BUFFALO HUB,7,NORTHEAST,22,EMPIRE STATE,42.8847,-78.8037,US
D147,WARNER BOOKS,DSO,DROP SHIP TRAILER ORIGIN,1429,BUFFALO HUB,9,EAST CENTRAL,22,EMPIRE STATE,42.8847,-78.8037,US
D148,STRIDE RITE,DSO,DROP SHIP TRAILER ORIGIN,209,NORWOOD,7,EAST REGION,36,NORTHEAST,42.2076,-71.1795,US
D148,STRIDE RITE,DSO,DROP SHIP TRAILER ORIGIN,209,NORWOOD,7,NORTHEAST,36,EAST NEW ENGLAND,42.2076,-71.1795,US
D149,CHASE PAPER,DSO,DROP SHIP TRAILER ORIGIN,169,WORCESTER,7,EAST REGION,36,NORTHEAST,42.2603,-71.7924,US
D149,CHASE PAPER,DSO,DROP SHIP TRAILER ORIGIN,169,WORCESTER,7,NORTHEAST,36,EAST NEW ENGLAND,42.2603,-71.7924,US
D14E,EASTMAN KODAK,DSO,DROP SHIP TRAILER ORIGIN,3799,KNOXVILLE,2,CENTRAL REGION,44,MID SOUTH,36.0213,-84.0036,US
D14E,EASTMAN KODAK,DSO,DROP SHIP TRAILER ORIGIN,3799,KNOXVILLE,4,SOUTHEAST,44,TENNESSEE,36.0213,-84.0036,US
D14E,EASTMAN KODAK,DSO,DROP SHIP TRAILER ORIGIN,3799,KNOXVILLE,7,EAST REGION,44,MID SOUTH,36.0213,-84.0036,US
D14K,EASTMAN KODAK CO,DSO,DROP SHIP TRAILER ORIGIN,1426,KODAK CENTER,7,EAST REGION,36,NORTHEAST,43.1792,-77.6742,US
D14K,EASTMAN KODAK CO,DSO,DROP SHIP TRAILER ORIGIN,1426,KODAK CENTER,7,NORTHEAST,22,EMPIRE STATE,43.1792,-77.6742,US
D14K,EASTMAN KODAK CO,DSO,DROP SHIP TRAILER ORIGIN,1426,KODAK CENTER,9,EAST CENTRAL,22,EMPIRE STATE,43.1792,-77.6742,US
D150,"KENNAMETAL, INC.",DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D150,"KENNAMETAL, INC.",DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D150,"KENNAMETAL, INC.",DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D150,"KENNAMETAL, INC.",DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D151,DARBY DRUGS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,EAST REGION,20,NORTH ATLANTIC,40.7214,-73.6065,US
D151,DARBY DRUGS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,NORTHEAST,26,LONG ISLAND,40.7214,-73.6065,US
D152,DE SALES ADVERTISING,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D152,DE SALES ADVERTISING,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D152,DE SALES ADVERTISING,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D152,DE SALES ADVERTISING,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D153,GENERAL NUTRITION,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D153,GENERAL NUTRITION,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D153,GENERAL NUTRITION,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D153,GENERAL NUTRITION,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D154,KRAVET FABRICS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,EAST REGION,20,NORTH ATLANTIC,40.7214,-73.6065,US
D154,KRAVET FABRICS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,NORTHEAST,26,LONG ISLAND,40.7214,-73.6065,US
D155,VAN BOURGENDIEN BROS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,EAST REGION,20,NORTH ATLANTIC,40.7214,-73.6065,US
D155,VAN BOURGENDIEN BROS,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,NORTHEAST,26,LONG ISLAND,40.7214,-73.6065,US
D156,ARTEC,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D156,ARTEC,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D156,ARTEC,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D156,ARTEC,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D157,NEW PROCESS CO.,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D157,NEW PROCESS CO.,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D157,NEW PROCESS CO.,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D157,NEW PROCESS CO.,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D158,NORTHERN INTERNATL,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,EAST REGION,20,NORTH ATLANTIC,40.7214,-73.6065,US
D158,NORTHERN INTERNATL,DSO,DROP SHIP TRAILER ORIGIN,1159,NASSAU,7,NORTHEAST,26,LONG ISLAND,40.7214,-73.6065,US
D159,JACOB ASH CO,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D159,JACOB ASH CO,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D159,JACOB ASH CO,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D159,JACOB ASH CO,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D160,BUSINESS ENVELOPE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D160,BUSINESS ENVELOPE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D160,BUSINESS ENVELOPE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D160,BUSINESS ENVELOPE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D161,ALPHA SHIRT,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D161,ALPHA SHIRT,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D161,ALPHA SHIRT,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D163,GEVALIA COFFEE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D163,GEVALIA COFFEE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D163,GEVALIA COFFEE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D163,GEVALIA COFFEE,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D166,BUTTERICK,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTIC,40.2252,-79.6116,US
D166,BUTTERICK,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,EAST REGION,32,MID ATLANTICAIN,40.2252,-79.6116,US
D166,BUTTERICK,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,7,NORTHEAST,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D166,BUTTERICK,DSO,DROP SHIP TRAILER ORIGIN,1569,NEW STANTON,9,EAST CENTRAL,32,LAUREL MOUNTAIN,40.2252,-79.6116,US
D168,HENRY SCHEIN,DSO,DROP SHIP TRAILER ORIGIN,1759,LANCASTER,7,EAST REGION,32,MID ATLANTIC,40.0899,-76.3498,US
D168,HENRY SCHEIN,DSO,DROP SHIP TRAILER ORIGIN,1759,LANCASTER,7,EAST REGION,32,MID ATLANTICAIN,40.0899,-76.3498,US
D168,HENRY SCHEIN,DSO,DROP SHIP TRAILER ORIGIN,1759,LANCASTER,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.0899,-76.3498,US
D168,HENRY SCHEIN,DSO,DROP SHIP TRAILER ORIGIN,1759,LANCASTER,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.0899,-76.3498,US
D169,HADDON CRAFTSMAN,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D16B,ORCHARD BRANDS IRVINE PA,DSO,DROP SHIP TRAILER ORIGIN,1632,KANE,7,EAST REGION,32,MID ATLANTIC,41.6606,-78.8,US
D170,CLARK WORLDWIDE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D170,CLARK WORLDWIDE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D170,CLARK WORLDWIDE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D170,CLARK WORLDWIDE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D171,IBM-HARRISBURG,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D172,MCNEIL CONSUMER PROD,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D172,MCNEIL CONSUMER PROD,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D172,MCNEIL CONSUMER PROD,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D173,JOHN WRIGHT,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D174,HANOVER HOUSE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D174,HANOVER HOUSE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D174,HANOVER HOUSE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D174,HANOVER HOUSE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D175,HARRIETT CARTER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D175,HARRIETT CARTER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D175,HARRIETT CARTER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D176,"SANDT PRODUCTS, INC.",DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D176,ZUMIEZ - DROP SHIP (SCS),DSO,DROP SHIP TRAILER ORIGIN,9819,SEATTLE HUB & ADMINISTRATION,3,PACIFIC,76,WASHINGTON,47.5633,-122.324,US
D176,ZUMIEZ - DROP SHIP (SCS),DSO,DROP SHIP TRAILER ORIGIN,9819,SEATTLE HUB & ADMINISTRATION,3,WEST REGION,76,NORTHWEST,47.5633,-122.324,US
D177,WILMOR DIST,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D178,QVC,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D178,QVC - DROP SHIP,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D178,QVC - DROP SHIP,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D178,QVC - DROP SHIP,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D178,QVC - DROP SHIP,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D179,C.A. REED,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D179,SOURCE INTERLINK,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D179,SOURCE INTERLINK,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D179,SOURCE INTERLINK,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D17C,CPC DISTRIBUTION SERVICES,DSO,DROP SHIP TRAILER ORIGIN,1749,YORK,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.049,-76.7468,US
D17K,KINNEY SHOE CORP,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D17LR,LOREAL INC,DSO,DROP SHIP TRAILER ORIGIN,1749,YORK,7,EAST REGION,32,MID ATLANTIC,40.049,-76.7468,US
D17MS,MSC INDUSTRIAL SUPPLY,DSO,DROP SHIP TRAILER ORIGIN,1759,LANCASTER,7,EAST REGION,32,MID ATLANTIC,40.0899,-76.3498,US
D180,CAPITOL RECORDS,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D180,WALMART BETHLEHEM,DSO,DROP SHIP TRAILER ORIGIN,1819,ALLENTOWN,7,EAST REGION,32,MID ATLANTIC,40.6675,-75.3848,US
D181,HARPER & ROW PUBLISH,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D181,HARPER & ROW PUBLISH,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D181,HARPER & ROW PUBLISH,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D181,HARPER & ROW PUBLISH,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D182,COMMUNICATIONS CONCE,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D183,BOISE CASCADE,DSO,DROP SHIP TRAILER ORIGIN,2749,GREENSBORO HUB,4,SOUTHEAST,43,WEST CAROLINAS,36.0568,-79.8555,US
D183,BOISE CASCADE,DSO,DROP SHIP TRAILER ORIGIN,2749,GREENSBORO HUB,7,EAST REGION,45,SOUTH ATLANTIC,36.0568,-79.8555,US
D184,DAYTIMERS,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D185,ANCHOR DAVID CORP.,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D186,BERKLEY PUBLISHING,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D186,BERKLEY PUBLISHING,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D186,BERKLEY PUBLISHING,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D186,BERKLEY PUBLISHING,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D187,DANA PERFUMES,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D188,KENT DENTAL,DSO,DROP SHIP TRAILER ORIGIN,1939,WEST CHESTER,7,EAST REGION,33,CHESAPEAKE,39.9881,-75.5813,US
D188,KENT DENTAL,DSO,DROP SHIP TRAILER ORIGIN,1939,WEST CHESTER,7,NORTHEAST,33,METRO PHILADELPHIA,39.9881,-75.5813,US
D188,KENT DENTAL,DSO,DROP SHIP TRAILER ORIGIN,1939,WEST CHESTER,9,EAST CENTRAL,33,METRO PHILADELPHIA,39.9881,-75.5813,US
D189,I.P.D.,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D189,I.P.D.,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D189,I.P.D.,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D189,I.P.D.,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D18PE,PEARSON INC,DSO,DROP SHIP TRAILER ORIGIN,1869,WILKES-BARRE,7,EAST REGION,32,MID ATLANTIC,41.325,-75.7517,US
D190,LEDERLE LABS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D190,LEDERLE LABS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D190,LEDERLE LABS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D191,MILNER MARKETING,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D191,MILNER MARKETING,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D191,MILNER MARKETING,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D192,SHIP-N-SHORE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D192,SHIP-N-SHORE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D192,SHIP-N-SHORE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D193,A.V.C.,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D193,A.V.C.,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D193,A.V.C.,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D194,COOPERATIVE SHIPPERS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D194,COOPERATIVE SHIPPERS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D194,COOPERATIVE SHIPPERS,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D195,SMITH KLEIN & FRENCH,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D195,SMITH KLEIN & FRENCH,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D195,SMITH KLEIN & FRENCH,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D196,W. ATLEE BURPEE CO,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D196,W. ATLEE BURPEE CO,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D196,W. ATLEE BURPEE CO,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D197,TOTAL WAREHOUSE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D197,TOTAL WAREHOUSE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D197,TOTAL WAREHOUSE,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D198,SCOTT PAPER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,EAST REGION,33,CHESAPEAKE,40.1607,-75.1392,US
D198,SCOTT PAPER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,7,NORTHEAST,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D198,SCOTT PAPER,DSO,DROP SHIP TRAILER ORIGIN,1909,WILLOW GROVE,9,EAST CENTRAL,33,METRO PHILADELPHIA,40.1607,-75.1392,US
D199,AVON PROD,DSO,DROP SHIP TRAILER ORIGIN,2129,BALTIMORE,4,SOUTHEAST,15,ATLANTIC,39.2626,-76.675,US
D199,AVON PROD,DSO,DROP SHIP TRAILER ORIGIN,2129,BALTIMORE,4,SOUTHEAST,38,METRO DC,39.2626,-76.675,US
D199,AVON PROD,DSO,DROP SHIP TRAILER ORIGIN,2129,BALTIMORE,7,EAST REGION,33,CHESAPEAKE,39.2626,-76.675,US
D199,AVON PROD,DSO,DROP SHIP TRAILER ORIGIN,2129,BALTIMORE,9,EAST CENTRAL,15,ATLANTIC,39.2626,-76.675,US
D19B,BODEK & RHODES,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTIC,40.2429,-76.8472,US
D19B,BODEK & RHODES,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,EAST REGION,32,MID ATLANTICAIN,40.2429,-76.8472,US
D19B,BODEK & RHODES,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,7,NORTHEAST,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D19B,BODEK & RHODES,DSO,DROP SHIP TRAILER ORIGIN,1719,HARRISBURG,9,EAST CENTRAL,34,CENTRAL PENNSYLVANIA,40.2429,-76.8472,US
D19DM,DESTINATION MATERNITY,DSO,DROP SHIP TRAILER ORIGIN,1919,PHILADELPHIA,7,EAST REGION,33,CHESAPEAKE,39.9137,-75.1469,US
D19E,ELECTRONIC BOUTIQUE,DSO,DROP SHIP TRAILER ORIGIN,1939,WEST CHESTER,7,EAST REGION,33,CHESAPEAKE,39.9881,-75.5813,US
D19E,ELECTRONIC BOUTIQUE,DSO,DROP SHIP TRAILER ORIGIN,1939,WEST CHESTER,7,NORTHEAST,33,METRO PHILADELPHIA,39.9881,-75.5813,US
