SLIC,Abbreviation,GMT_Offset,SLIC_Name,SLIC_Type,SLIC_CC,SLIC_State,Region,District,Building
8942,8942,-8, TAHOE(9571)          ,CTR     ,US, NV,3,86,9571
8943,8943,-8, SA - PRINCE GEORGE AI,ACTR    ,CA, BC,12,97,8069
8944,8944,-8, WINNEMUCCA REMOTE (89,CTR     ,US, NV,3,86,8940
8945,8945,-8, PCL - BC             ,CTR     ,CA, BC,12,97,7509
8946,8946,-8, SA-D5 NANAIMO        ,CTR     ,CA, BC,12,97,7509
8947,8947,-8," RENO-SPARKS,NV (9573 ",CTR     ,US, NV,3,86,8959
8948,8948,-8, RENO PREMIUM         ,CPU     ,US, NV,3,86,8959
8949,WMCAS ,-8, WINNEMUCCA AIR SORT  ,ARPT    ,US, NV,3,86,8940
894EB,894EB ,-8,Customer Location,CSL     ,US, NV,3,86,  894EB 
894HS,894HS ,-8,Customer Location,CSL     ,US, NV,3,86,  894HS 
894Z ,894Z  ,-8,Customer Location,CSL     ,US, NV,3,86,  894Z  
8951,8951,-8, FALLON REMOTE (8941) ,CTR     ,US, NV,3,86,8941
8952,SC1NV ,-8,Customer Location,CSL     ,US, NV,3,92,8956
8955,S895S ,-8, RENO - S895S         ,STS     ,US, NV,3,86,8959
8956,SC2NV ,-8,Customer Location,CSL     ,US, NV,3,92,8956
8957,8957,-8, RENO                 ,DSH     ,US, NV,3,86,8959
8958,8958,-8, RENO                 ,CPU     ,US, NV,3,86,8959
8959,RENNV ,-8, RENO                 ,HUB     ,US, NV,3,86,8959
895AM,RNO4  ,-8,Customer Location,CSL     ,US, NV,3,86,  895AM 
895AR,895AR ,-8,Customer Location,CSL     ,US, NV,3,92,  895AR 
895AZ,RNO4Z ,-8,Customer Location,CSL     ,US, NV,3,86,  895AM 
895HC,895HC ,-8,Customer Location,CSL     ,US, NV,3,86,  895HC 
895JC,895JC ,-8,Customer Location,CSL     ,US, NV,3,86,  895JC 
895MS,895MS ,-8,Customer Location,CSL     ,US, NV,3,86,  895MS 
895SM,895SM ,-8,Customer Location,CSL     ,US, NV,3,86,  895SM 
895TM,895TM ,-8,Customer Location,CSL     ,US, NV,3,86,  895TM 
8960,WNMGF ,-8, WINNEMUCCA           ,FRT     ,US, NV,27,8,8960
8961,8961,-8,Customer Location,CSL     ,US, NV,3,86,8959
8962,RNOAF ,-8, CARTCO RNO SERVICE CE,FRT     ,US, NV,27,5,8962
8964,SC3NV ,-8,Customer Location,CSL     ,US, NV,3,92,8964
8965,BANNV ,-8,Customer Location,CSL     ,US, NV,3,86,8965
8966,RENGF ,-8, RENO                 ,FRT     ,US, NV,27,8,8966
8969,TPHAS ,-8, TONOPAH AIR SORT     ,ARPT    ,US, NV,3,92,8900
896AM,LAS6  ,-8,Customer Location,CSL     ,US, NV,3,92,  896AM 
8970,8970,-8, RENO-CRSN CTY (9572) ,CTR     ,US, NV,3,86,8959
8971,AMZNV ,-8,Customer Location,CSL     ,US, NV,3,86,8959
8976,EKOGF ,-8, ELKO                 ,FRT     ,US, NV,27,8,8976
8978,8978,-8, J C PENNY            ,CPU     ,US, NV,3,86,8959
8979,RNOAS ,-8, RENO AIR SORT        ,ARPT    ,US, NV,3,86,8979
897AM,LAS7  ,-8,Customer Location,CSL     ,US, NV,3,92,  897AM 
8980,ELKNV ,-8, ELKO                 ,CTR     ,US, NV,3,86,8980
8981,LAS2  ,-8,Customer Location,CSL     ,US, NV,3,92,8981
8982,8982,-7, TWIN FALLS (8330)    ,CTR     ,US, NV,3,76,8339
8985,8985,-8, SA-RICHMOND AIR      ,ACTR    ,CA, SK,12,97,8409
8988,8988,-8, WELLS PICKUP         ,CPU     ,US, NV,3,86,8980
8991,RNO1  ,-8,Customer Location,CSL     ,US, NV,3,86,8991
8992,WVIAP ,-8, WATSONVILLE ARPT     ,ARPT    ,US, CA,3,86,9500
8993,8993,-5, CPU KITCHENER        ,CPU     ,CA, ON,12,97,5165
8995,TAMMX ,-6, TAMPICO CENTER       ,CTR     ,MX,   ,13,21,8995
8999,EKOAS ,-8, ELKO AIR SORT        ,ARPT    ,US, NV,3,86,8980
89AT ,ALTGF ,-6, ALTAMIRA             ,FRT     ,US, TX,27,8,7832
89BH ,HWTNV ,-8, HAWTHORNE            ,EX PT   ,US, NV,3,86,8959
89BJ ,BMONV ,-8, BATTLE MOUNTAIN      ,EX PT   ,US, NV,3,86,8940
89BK ,MCDNV ,-8, MC DERMITT           ,EX PT   ,US, NV,3,86,8959
89BL ,CRLNV ,-8, CARLIN               ,EX PT   ,US, NV,3,86,8959
89C2 ,CSLNV ,-8, CHEYENNE STAGING LOT ,EX PT   ,US, NV,3,92,8909
89CT ,CHENV ,-8, CHESTER AIRPORT      ,ARPT    ,US, NV,3,86,8959
89CV ,CLNNV ,-8," CARLIN, NV           ",EX PT   ,US, NV,3,86,8940
89CX ,CXPNV ,-8, CARSON CITY EXCHANGE ,EX PT   ,US, NV,3,86,8959
89DA ,DAMNV ,-8, DESERT INN AIR MEET  ,EX PT   ,US, NV,3,92,8919
89FJ ,FJTNV ,-8, FLYING J TRUCK STOP  ,EX PT   ,US, NV,3,92,8919
89FL ,VFTNV ,-8, NORTH VEGAS FUEL STAT,EX PT   ,US, NV,3,92,8919
89FT ,VFSNV ,-8, SOUTH VEGAS FUEL STAT,EX PT   ,US, NV,3,92,8909
89FX ,FLLNV ,-8, FALLON REMOTE EXCHANG,EX PT   ,US, NV,3,86,8941
89GN ,GARNV ,-8, GARDNERVILLE         ,EX PT   ,US, NV,3,86,8959
89HR ,HRCNV ,-8, HACIENDA RESORT & CAS,EX PT   ,US, NV,3,95,8909
89IM ,PSTNV ,-8, PRIMM STATELINE      ,EX PT   ,US, NV,3,92,8909
89IS ,CISCA ,-8, CISCO                ,EX PT   ,US, CA,3,86,8959
89JE ,JEANV ,-8, JEAN                 ,EX PT   ,US, NV,3,92,8919
89KR ,KRENV ,-8, KINGMAN/RIVIERA EXCHA,EX PT   ,US, NV,3,92,8909
89LI ,SLCNV ,-8, SEARCHLIGHT CASINO   ,EX PT   ,US, NV,3,95,8909
89LT ,LTSNV ,-8, LOVES TRUCK STOP     ,EX PT   ,US, NV,3,95,8909
89NA ,FLNNV ,-8, FALLON               ,EX PT   ,US, NV,3,86,8941
89NB ,GOLD  ,-8, GOLDSTRIKE           ,EX PT   ,US, NV,3,92,8919
89NC ,STANV ,-8, STATELINE NV         ,EX PT   ,US, NV,3,92,8919
89NE ,NEWCA ,-8, NEWELL CA            ,EX PT   ,US, CA,3,86,8959
89NS ,ISPNV ,-8, INDIAN SPRINGS       ,EX PT   ,US, NV,3,92,8919
89OX ,ORXNV ,-8, US 95 OROVADO EXCHANG,EX PT   ,US, NV,3,86,8959
89PN ,PAHNV ,-8, PAHRUMP SATELLITE    ,EX PT   ,US, NV,3,92,8909
89RM ,RRMNV ,-8, RIVER RANCH MEET POIN,EX PT   ,US, NV,3,86,8980
89SB ,LSBNV ,-8, LAS VEGAS SOUTH BYPAS,EX PT   ,US, NV,3,92,8909
89SR ,ZSRNV ,-8, SEARCHLIGHT          ,EX PT   ,US, NV,27,8,8966
89TG ,ZTGNV ,-8, TONOPAH              ,EX PT   ,US, NV,27,8,8924
89TX ,SSXNV ,-8, SPOONER SUMMIT EXCHAN,EX PT   ,US, NV,3,86,9571
89UP ,UPRNV ,-8, UP RAILROAD 0 LAS VEG,RAIL YD ,US, NV,3,92,8919
89XX ,ZMNNV ,-8, MILLERS              ,EX PT   ,US, NV,27,8,8924
8BNG ,BNGLP ,-7, BNSF GALLUP          ,RAIL YD ,US, NM,3,95,8730
8BNW ,BNWAZ ,-7, BNSF WINSLOW AZ      ,RAIL YD ,US, AZ,3,95,8509
8FLJ ,FLYAZ ,-7, FLYING J PHOENIX TRUC,EX PT   ,US, AZ,3,95,8509
9002,9002,-8, MAIN ST. - HOLLYWOOD ,CTR     ,US, CA,3,92,9019
9003,BAYCA ,-8, BAY-BAY              ,CTR     ,US, CA,3,92,9003
9004,CNTCA ,-8, OLYMPIC - WILSHIRE   ,CTR     ,US, CA,3,92,9009
9005,CULCA ,-8, OLYMPIC SPECIAL CPU  ,CPU     ,US, CA,3,92,9009
9006,9006,-8,Customer Location,CSL     ,US, CA,3,92,9006
9007,9007,-8, MAIN ST. - DOWNTOWN  ,CTR     ,US, CA,3,92,9019
9008,9008,-8, OLYMPIC CPU-9009     ,CPU     ,US, CA,3,92,9009
9009,OLYCA ,-8, OLYMPIC              ,HUB     ,US, CA,3,92,9009
9010,9010,-8, MAIN ST. - PASADENA  ,CTR     ,US, CA,3,92,9019
9012,9012,-8, MAIN ST. PRELOAD 9019,CTR     ,US, CA,3,92,9019
9013,9013,-8, MAIN ST. - COMMERCE  ,CTR     ,US, CA,3,92,9019
9014,9014,-8, WEST LA              ,CTR     ,US, CA,3,92,9020
9015,S901N ,-8, MAIN ST - S901N      ,STS     ,US, CA,3,92,9019
9016,9016,-8, MANCHESTER           ,CTR     ,US, CA,3,92,9020
9017,LOSGF ,-8, COMMERCE             ,FRT     ,US, CA,27,8,9017
9018,9018,-8, ATLANTIC             ,CTR     ,US, CA,3,92,9020
9019,MSTCA ,-8, MAIN ST - LA         ,HUB     ,US, CA,3,92,9019
901CP,901CP ,-8, MAIN STREET CPU      ,CPU     ,US, CA,3,92,9019
9020,CPTCA ,-8, COMPTON HUB          ,HUB     ,US, CA,3,92,9020
9021,RODCA ,-8, OLYMPIC - BEVERLY    ,CTR     ,US, CA,3,92,9009
9022,9022,-8, GARDENA-ALONDRA      ,CTR     ,US, CA,3,92,9089
9023,9023,-8, GARDENA - MARINA     ,CTR     ,US, CA,3,92,9089
9024,9024,-8, CERRITOS-BEACH       ,CTR     ,US, CA,3,92,9069
9025,S902S ,-8, GRANDEVISTA-S902S    ,STS     ,US, CA,3,92,9029
9026,S902D ,-8, GRAND VISTA - S902D  ,STS     ,US, CA,3,92,9029
9027,9027,-8, CERRITOS MID-CITIES  ,CTR     ,US, CA,3,92,9069
9028,S902N ,-8, GRAND VISTA - S902N  ,STS     ,US, CA,3,92,9029
9029,GVICA ,-8, LA-GRANDE VISTA      ,HUB     ,US, CA,3,92,9029
902CP,902CP ,-8, COMPTON CPU          ,CPU     ,US, CA,3,92,9020
902LC,902LC ,-8,Customer Location,CSL     ,US, CA,3,92,  902LC 
902TB,902TB ,-8,Customer Location,CSL     ,US, CA,3,92,  902TB 
9030,9030,-8, OLYMPIC-WEST         ,CTR     ,US, CA,3,92,9009
9037,9037,-8, GRANDE VISTA         ,DSH     ,US, CA,3,92,9029
9038,9038,-8, MSTCA TO GVICA DROP S,DSH     ,US, CA,3,92,9019
9039,BLLCA ,-8, BELL HUB             ,HUB     ,US, CA,3,92,9039
9040,SMOCA ,-8, OLYMPIC - OCEAN      ,CTR     ,US, CA,3,92,9009
9041,9041,-8, CERRITOS PRELOAD     ,CTR     ,US, CA,3,92,9069
9043,9043,-8, OLY-A SORT           ,CPU     ,US, CA,3,92,9009
9045,VOCBC ,-8, FRASER VALLEY CENTER ,ACTR    ,CA, BC,12,97,2099
9049,VINBC ,-8, VANCOUVER INTL       ,HUB     ,CA, BC,12,97,2099
9050,9050,-8, GARDENA - HARBOR     ,CTR     ,US, CA,3,92,9089
9052,9052,-6, SA REYNOSA           ,CTR     ,MX,   ,13,21,9052
9057,HARDA ,-8, HARRY & DAVID        ,DSH     ,US, CA,3,92,9019
9059,REYMX ,-6, REYNOSA AIRPORT      ,HUB     ,MX,   ,13,21,9059
9060,9060,-8, SAN GABRIEL-RIO HOND ,CTR     ,US, CA,3,92,9179
9061,9061,-8, CERRITOS-WHITTIER    ,CTR     ,US, CA,3,92,9069
9062,9062,-8, ADP SOP CPU          ,CPU     ,US, CA,3,92,9069
9063,9063,-8, MAIN ST.-A SORT      ,CPU     ,US, CA,3,92,9019
9064,LMRCA ,-8, LA MIRADA HUB        ,HUB     ,US, CA,3,92,9064
9066,S906N ,-8, CERRITOS-S906N       ,STS     ,US, CA,3,92,9069
9067,S906S ,-8, CERRITOS-S906D       ,STS     ,US, CA,3,92,9069
9068,9068,-8, CERRITOS             ,CPU     ,US, CA,3,92,9069
9069,CERCA ,-8, CERRITOS             ,HUB     ,US, CA,3,92,9069
906GG,906GG ,-8,Customer Location,CSL     ,US, CA,3,92,  906GG 
906JC,906JC ,-8,Customer Location,CSL     ,US, CA,3,92,  906JC 
906MC,906MC ,-8,Customer Location,CSL     ,US, CA,3,92,  906MC 
9070,9070,-8, CATALINA             ,CTR     ,US, CA,3,92,9069
9072,LAACA ,-8, LA INT'L AIRPORT     ,ARPT    ,US, CA,3,92,9099
9073,9073,-8,Customer Location,CSL     ,US, CA,3,92,9069
9075,CAGDA ,-8, GARDENA SCS TDA CPU  ,CPU     ,US, CA,3,92,9089
9076,9076,-8, IRWINDALE VILLAGE    ,CTR     ,US, CA,3,92,9179
9077,F2ICA ,-8,Customer Location,CSL     ,US, CA,3,92,9077
9079,LGBAP ,-8, LONG BEACH AIR SORT  ,ARPT    ,US, CA,3,92,9079
907AM,LGB7  ,-8,Customer Location,CSL     ,US, CA,3,92,  907AM 
9080,9080,-8, GARDENA - HERMOSA BEA,CTR     ,US, CA,3,92,9089
9081,9081,-8, CERRITOS-LONG BEACH  ,CTR     ,US, CA,3,92,9069
9082,9082,-8, GARDENA-A SORT       ,CPU     ,US, CA,3,92,9089
9086,9086,-8, RIVERSIDE CPU        ,CPU     ,US, CA,3,92,9250
9088,9088,-8, GARDENA CPU-9089     ,CPU     ,US, CA,3,92,9089
9089,GARCA ,-8, GARDENA              ,HUB     ,US, CA,3,92,9089
908NH,908NH ,-8,Customer Location,CSL     ,US, CA,3,92,  908NH 
908SP,908SP ,-8, GARDENA - SOP        ,CPU     ,US, CA,3,92,9089
908TD,908TD ,-8,Customer Location,CSL     ,US, CA,3,92,9020
908Z ,908Z  ,-8,Customer Location,CSL     ,US, CA,3,92,  908Z  
9090,9090,-8,Customer Location,CSL     ,US, CA,3,92,9169
9092,9092,-8, MERIDIAN CENTER      ,CTR     ,US, CA,3,92,9187
9093,SPACR ,-8, SOUTHERN PACIFIC     ,RAIL YD ,US, CA,3,92,9029
9094,9094,-8, ANAHEIM - SOP        ,CPU     ,US, CA,3,92,9279
9097,ATSFR ,-8, SANTA FE             ,RAIL YD ,US, CA,3,92,9029
9098,9098,-8, ANACA NIGHT CPU      ,CPU     ,US, CA,3,92,9279
9099,LANCA ,-8, LAX AIRPORT          ,ARPT    ,US, CA,3,92,9099
90CO ,CLTCA ,-8, COMMERCE LOT         ,EX PT   ,US, CA,3,92,9029
90FS ,FSTCA ,-8, 50TH AND SOTO PEAK LO,EX PT   ,US, CA,3,92,9029
90GA ,GFLCA ,-8, GARFIELD LOT         ,EX PT   ,US, CA,3,92,9029
90JS ,JEFCA ,-8, JEFFERSON STREET     ,EX PT   ,US, CA,3,92,9019
90LX ,XLCCA ,-8, XTRA LEASE COMMERCE  ,EX PT   ,US, CA,3,92,9069
90NA ,90NA  ,-8, 12TH ST LOT          ,EX PT   ,US, CA,3,92,9029
90NCP,90NCP ,-8, MSTCA NIGHT CPU      ,CPU     ,US, CA,3,92,9019
90PI ,MRPCA ,-8, MOORPARK EXCHANGE POI,EX PT   ,US, CA,3,92,9132
90PJ ,AGOCA ,-8, AGOURA MEET POINT    ,EX PT   ,US, CA,3,92,9132
90PK ,CARCA ,-8, CARPINTERIA EX. POINT,EX PT   ,US, CA,3,92,9310
90SM ,SMSCA ,-8, SANTA MONICA AIR MEET,EX PT   ,US, CA,3,92,9009
90SN ,STFCA ,-8, SANTA FE RAILYARD    ,RAIL YD ,US, CA,3,92,9019
90SX ,SGDCA ,-8, SAFEGUARD BUS SYSTEM ,EX PT   ,US, CA,3,92,9019
9103,UPACR ,-8, UNION PACIFIC        ,RAIL YD ,US, CA,3,92,9029
9104,LAXGF ,-8, LOS ANGELES          ,FRT     ,US, CA,27,8,9104
910AM,XUSV  ,-8,Customer Location,CSL     ,US, CA,3,92,  910AM 
9110,9110,-8, SAN GABRIEL-POMONA   ,CTR     ,US, CA,3,92,9179
9113,TECGF ,-8, TECATE               ,FRT     ,US, CA,27,8,9113
9114,SC4CA ,-8,Customer Location,CSL     ,US, CA,3,92,9114
9116,9116,-8, DIAMOND VALLEY       ,CTR     ,US, CA,3,92,9231
9117,9117,-8, NEWBURY PARK-A SORT  ,CPU     ,US, CA,3,92,9132
9119,EMPCA ,-8, INLAND EMPIRE HUB    ,HUB     ,US, CA,3,92,9119
911AM,XBC1  ,-8,Customer Location,CSL     ,US, CA,3,92,  911AM 
9120,9120,-8, VAN NUYS - VALLEY    ,CTR     ,US, CA,3,92,9149
9121,9121,-8, SAN FERNANDO - GLEN O,CTR     ,US, CA,3,92,9139
9122,9122,-8, CARMEL VILLAGE       ,CTR     ,US, CA,3,92,9122
9125,HAYNT ,-7, PCL - NUNAVUT        ,ACTR    ,CA, NT,12,97,8369
9127,9127,-8, SAN FERNANDO-A SORT  ,CPU     ,US, CA,3,92,9139
9128,9128,-8, WESTLAKE CPU         ,CPU     ,US, CA,3,92,9132
9129,BURCA ,-8, BURBANK AIRPORT      ,ARPT    ,US, CA,3,92,9129
9130,9130,-8, VAN NUYS-WARNER      ,CTR     ,US, CA,3,92,9149
9131,S913N ,-8, SAN FERNANDO-S913N   ,STS     ,US, CA,3,92,9139
9132,NPACA ,-8, NEWBURY PARK         ,CTR     ,US, CA,3,92,9132
9134,9134,-8, SAN FERNANDO - NEWHAL,CTR     ,US, CA,3,92,9139
9136,DMDCA ,-8, DELUXE MEDIA         ,CPU     ,US, CA,3,92,9139
9137,9137,-8, SAN FERNANDO-PACOIMA ,CTR     ,US, CA,3,92,9139
9138,9138,-8, SAN FERNANDO CPU9139 ,CPU     ,US, CA,3,92,9139
9139,SFECA ,-8, SAN FERNANDO         ,HUB     ,US, CA,3,92,9139
913AM,LGB3  ,-8,Customer Location,CSL     ,US, CA,3,92,  913AM 
913VM,913VM ,-8,Customer Location,CSL     ,US, CA,3,92,  913VM 
9140,9140,-8, VAN NUYS - TOPANGA   ,CTR     ,US, CA,3,92,9149
9141,BURAP ,-8, BURBANK AIRPORT      ,ARPT    ,US, CA,3,92,9129
9142,9142,-8, VAN NUYS-A SORT      ,CPU     ,US, CA,3,92,9149
9143,9143,-8, NORTH HILLS VILLAGE  ,CTR     ,US, CA,3,92,9143
9148,9148,-8, VAN NUYS - 9149      ,CPU     ,US, CA,3,92,9149
9149,VANCA ,-8, VAN NUYS             ,HUB     ,US, CA,3,92,9149
914AM,LGB4  ,-8,Customer Location,CSL     ,US, CA,3,92,  914AM 
9150,9150,-8, VAN NUYS - UNIVERSAL ,CTR     ,US, CA,3,92,9149
9151,WSNCA ,-8,Customer Location,CSL     ,US, CA,3,92,9151
9152,S916L ,-8, ONTARIO-S916L        ,STS     ,US, CA,3,92,9169
9153,9153,-8, SAN FERNANDO - STUDIO,CTR     ,US, CA,3,92,9139
9154,ABECA ,-8,Customer Location,CSL     ,US, CA,3,92,9179
9155,INUNT ,-7, SA-D3 NWT            ,ACTR    ,CA, NT,12,97,8369
9156,TNCCA ,-8,Customer Location,CSL     ,US, CA,3,92,9156
9157,9157,-8, ONTARIO-L SORT       ,CPU     ,US, CA,3,92,9169
9158,9158,-8, VAN NUYS - 9139      ,CPU     ,US, CA,3,92,9149
9159,WAHCA ,-8, WESTERN REGIONAL INTL,HUB     ,US, CA,3,92,9159
915GC,915GC ,-8,Customer Location,CSL     ,US, CA,3,92,  915GC 
915WP,915WP ,-8,Customer Location,CSL     ,US, CA,3,92,  915WP 
9160,SANGF ,-8, SOUTH SAN DIEGO      ,FRT     ,US, CA,27,8,9160
9161,S916D ,-8, ONTARIO-S916D        ,STS     ,US, CA,3,92,9169
9162,S916N ,-8, ONTARIO - S916N      ,STS     ,US, CA,3,92,9169
9163,9163,-8, ONTCA NIGHT CPU      ,CPU     ,US, CA,3,92,9169
9164,S916S ,-8, ONTARIO - S916S      ,STS     ,US, CA,3,92,9169
9165,9165,-8, SAN GABRIEL-A SORT   ,CPU     ,US, CA,3,92,9179
9166,S916A ,-8, ONTARIO-S916A        ,STS     ,US, CA,3,92,9169
9167,9167,-8,Customer Location,CSL     ,US, CA,3,92,9167
9168,9168,-8, ONTARIO CPU          ,CPU     ,US, CA,3,92,9169
9169,ONTCA ,-8, ONTARIO HUB          ,HUB     ,US, CA,3,92,9169
916AL,916AL ,-8,Customer Location,CSL     ,US, CA,3,92,  916AL 
916AM,LGB6  ,-8,Customer Location,CSL     ,US, CA,3,92,  916AM 
916AV,916AV ,-8, ONTARIO REMOTE DISPAT,HUB     ,US, CA,3,92,  916AV 
916CO,916CO ,-8,Customer Location,CSL     ,US, CA,3,92,  916CO 
916GL,916GL ,-8,Customer Location,CSL     ,US, CA,3,92,  916GL 
916IM,916IM ,-8,Customer Location,CSL     ,US, CA,3,92,  916IM 
916IO,916IO ,-8,Customer Location,CSL     ,US, CA,3,92,  916IO 
916LB,916LB ,-8,Customer Location,CSL     ,US, CA,3,92,  916LB 
916MD,916M2 ,-8,Customer Location,CSL     ,US, CA,3,92,  916MD 
916QM,916QM ,-8,Customer Location,CSL     ,US, CA,3,92,  916QV 
916QR,916QR ,-8,Customer Location,CSL     ,US, CA,3,92,  916QV 
916QV,916QV ,-8,Customer Location,CSL     ,US, CA,3,92,  916QV 
916QW,916QW ,-8,Customer Location,CSL     ,US, CA,3,92,  916QV 
9170,9170,-8, ONTARIO - FOOTHILL   ,CTR     ,US, CA,3,92,9169
9171,9171,-8, SAN GABRIEL - VALLEY ,CTR     ,US, CA,3,92,9179
9172,9172,-8, ONTARIO - AIRPORT    ,CTR     ,US, CA,3,92,9169
9173,9173,-8, ONTARIO PRELOAD 9169 ,CTR     ,US, CA,3,92,9169
9175,9175,-8, ONTARIO - CORONA     ,CTR     ,US, CA,3,92,9169
9176,9176,-8, SAN GABRIEL PRELOAD 9,CTR     ,US, CA,3,92,9179
9177,9177,-8, SGACA NIGHT CPU      ,CPU     ,US, CA,3,92,9179
9178,9178,-8, SAN GABRIEL CPU      ,CPU     ,US, CA,3,92,9179
9179,SGACA ,-8, SAN GABRIEL          ,HUB     ,US, CA,3,92,9179
917AM,SNA6  ,-8,Customer Location,CSL     ,US, CA,3,92,  917AM 
917B2,917B2 ,-8,Customer Location,CSL     ,US, CA,3,92,9179
917CO,917CO ,-8,Customer Location,CSL     ,US, CA,3,92,  917CO 
917ET,917ET ,-8,Customer Location,CSL     ,US, CA,3,92,  917ET 
917FT,917FT ,-8,Customer Location,CSL     ,US, CA,3,92,  917FT 
917GP,917GP ,-8,Customer Location,CSL     ,US, CA,3,92,  917GP 
917GR,917GR ,-8,Customer Location,CSL     ,US, CA,3,92,  917GR 
917PA,917PA ,-8,Customer Location,CSL     ,US, CA,3,92,  917PA 
917PH,917PH ,-8,Customer Location,CSL     ,US, CA,3,92,  917PH 
917PO,917PO ,-8,Customer Location,CSL     ,US, CA,3,92,  917PO 
917QV,917QV ,-8,Customer Location,CSL     ,US, CA,3,92,  917QV 
917SD,917SD ,-8,Customer Location,CSL     ,US, CA,3,92,  917SD 
917SF,917SF ,-8,Customer Location,CSL     ,US, CA,3,92,  917SF 
917UL,917UL ,-8,Customer Location,CSL     ,US, CA,3,92,  917UL 
917WA,917WA ,-8,Customer Location,CSL     ,US, CA,3,92,  917WA 
917WM,917WM ,-8,Customer Location,CSL     ,US, CA,3,92,  917WM 
9180,9180,-8, SAN GABRIEL-S ANITA  ,CTR     ,US, CA,3,92,9179
9181,9181,-8, DIAMOND BAR          ,CTR     ,US, CA,3,92,9169
9183,SDGGF ,-8, NORTH SAN DIEGO      ,FRT     ,US, CA,27,8,9183
9184,CHOCA ,-8,Customer Location,CSL     ,US, CA,3,92,9184
9185,9185,-8, ONTARIO - SOP        ,CPU     ,US, CA,3,92,9169
9187,MRNCA ,-8, MERIDIAN HUB         ,HUB     ,US, CA,3,92,9187
9189,OIMCA ,-8, ONTARIO EXPORT SORT  ,HUB     ,US, CA,3,92,9159
918CP,918CP ,-8, MERIDIAN CPU         ,CPU     ,US, CA,3,92,9187
918WY,918WY ,-8,Customer Location,CSL     ,US, CA,3,92,  918WY 
9191,VEAMX ,-6, SA-VERACRUZ          ,CTR     ,MX,   ,13,21,9191
9192,VRAMX ,-6, VERACRUZ             ,CTR     ,MX,   ,13,21,9192
9193,9193,-8, SAN MARCOS-A SORT    ,CPU     ,US, CA,3,92,9209
9194,9194,-8, SAN DIEGO-A SORT     ,CPU     ,US, CA,3,92,9219
9195,9195,-8, TEMECULA-A SORT      ,CPU     ,US, CA,3,92,9231
9196,ONT2  ,-8,Customer Location,CSL     ,US, CA,3,92,9196
9196Z,ONT2Z ,-8,Customer Location,CSL     ,US, CA,3,92,9196
9197,S9169 ,-8, S9169M ONTARIO       ,STS     ,US, CA,3,92,9169
9198,9198,-8, TEMECULA CPU         ,CPU     ,US, CA,3,92,9231
9199,OEXCA ,-8, ONTARIO IMPORT SORT  ,HUB     ,US, CA,3,92,9159
91BO ,BSYCA ,-8, BARSTOW STORAGE YARD ,EX PT   ,US, CA,3,92,9169
91BQ ,BORGF ,-6, BOCA DEL RIO         ,FRT     ,US, TX,27,8,7832
91ER ,ERCCA ,-8, E.R. CARPENTER       ,ARPT    ,US, CA,3,92,9187
91II ,IGMCA ,-8, INGRAM MICRO         ,EX PT   ,US, CA,3,92,9169
91IW ,IRWCA ,-8, IRWINDALE LOT        ,EX PT   ,US, CA,3,92,9179
91JA ,JALGF ,-6, XALAPA               ,FRT     ,US, TX,27,8,7832
91KM ,MGMCA ,-8, MCKESSON GENERAL MEDI,EX PT   ,US, CA,3,92,9169
91QU ,QULCA ,-8, QUILL CORPORATION    ,EX PT   ,US, CA,3,92,9179
91QX ,CMECA ,-8, CENTURY CITY MEET POI,EX PT   ,US, CA,3,92,9009
91SZ ,SSECA ,-8, STAPLES              ,EX PT   ,US, CA,3,92,9169
91TD ,TDTCA ,-8, TECH DATA            ,EX PT   ,US, CA,3,92,9169
91VZ ,VCZGF ,-6, VERACRUZ             ,FRT     ,US, TX,27,8,7832
9200,9200,-8, SAN MARCOS-CARLSBAD  ,CTR     ,US, CA,3,92,9209
9201,9201,-8, CHULA VISTA-LA MESA  ,CTR     ,US, CA,3,92,9259
9202,9202,-8, SEAPORT              ,CTR     ,US, CA,3,92,9219
9203,JJMNT ,-8, JOHN J. MONTGOMERY   ,ARPT    ,US, CA,3,92,9203
9205,IMPGF ,-8, IMPERIAL             ,FRT     ,US, CA,27,8,9205
9206,9206,-8, SAN MARCOS-PALOMAR   ,CTR     ,US, CA,3,92,9209
9207,9207,-8, CHULA VISTA          ,CPU     ,US, CA,3,92,9259
9208,9208,-8, SAN MARCOS           ,CPU     ,US, CA,3,92,9209
9209,SMRCA ,-8, SAN MARCOS HUB       ,HUB     ,US, CA,3,92,9209
920FA,920FA ,-8,Customer Location,CSL     ,US, CA,3,92,  920FA 
920FO,920FO ,-8,Customer Location,CSL     ,US, CA,3,92,  920FO 
920FT,920FT ,-8,Customer Location,CSL     ,US, CA,3,92,  920FT 
920OP,920OP ,-8,Customer Location,CSL     ,US, CA,3,92,  920OP 
9211,9211,-8, SAN DIEGO-RANCHO     ,CTR     ,US, CA,3,92,9219
9212,9212,-8, SAN DIEGO-MIRAMAR    ,CTR     ,US, CA,3,92,9219
9213,S921S ,-8, SAN DIEGO- 921S      ,STS     ,US, CA,3,92,9219
9214,9214,-8, SAN DIEGO-SURF       ,CTR     ,US, CA,3,92,9219
9215,9215,-8, CHULA VISTA-SO BAY   ,CTR     ,US, CA,3,92,9259
9216,9216,-8, CHULA VISTA TRADE DIR,CPU     ,US, CA,3,92,9259
