SLIC,Region Num,District Num,Facility Latitude,Facility Longitude,CC,SORT,CAP,SPAN,STRT
9899,3.5,76.0,47.2553,-122.2525,US,L,4897.0,328.0,1700.0
9899,3.5,76.0,47.2553,-122.2525,US,P,6590.0,403.0,400.0
9911,3.5,76.0,48.5389,-117.9083,US,L,3788.0,328.0,1700.0
9911,3.5,76.0,48.5389,-117.9083,US,P,3050.0,403.0,400.0
9913,3.5,76.0,47.9403,-119.0054,US,L,2197.0,328.0,1700.0
9913,3.5,76.0,47.9403,-119.0054,US,P,1484.0,403.0,400.0
9929,3.5,76.0,47.6659,-117.3121,US,D,44000.0,478.0,1100.0
9929,3.5,76.0,47.6659,-117.3121,US,N,44000.0,403.0,2200.0
9929,3.5,76.0,47.6659,-117.3121,US,P,11801.0,403.0,400.0
9929,3.5,76.0,47.6659,-117.3121,US,S,870000.0,403.0,300.0
9929,3.5,76.0,47.6659,-117.3121,US,T,44000.0,403.0,1700.0
9931,3.5,76.0,46.0945,-118.2741,US,L,3506.0,328.0,1700.0
9931,3.5,76.0,46.0945,-118.2741,US,P,1710.0,403.0,400.0
9939,3.5,76.0,46.563,-120.4813,US,S,780000.0,403.0,300.0
9949,3.5,76.0,47.6291,-117.5162,US,S,2325.0,403.0,300.0
9949,3.5,76.0,47.6291,-117.5162,US,T,2250.0,403.0,1700.0
9954,3.5,76.0,61.1943,-150.0046,US,P,940000.0,403.0,400.0
9961,3.5,76.0,60.5578,-151.2568,US,L,2140.0,328.0,1700.0
9961,3.5,76.0,60.5578,-151.2568,US,P,1270.0,403.0,400.0
9962,3.5,76.0,58.3585,-134.5857,US,L,4628.0,328.0,1700.0
9962,3.5,76.0,58.3585,-134.5857,US,P,1800.0,403.0,400.0
9963,3.5,76.0,61.1943,-150.0046,US,P,1159999.0,403.0,400.0
9964,4.0,76.0,36.900533333333335,-87.78513333333332,US,L,4371.0,328.0,1700.0
9964,4.0,76.0,36.900533333333335,-87.78513333333332,US,P,1359.0,403.0,400.0
9965,3.5,76.0,57.7652,-152.5141,US,L,1039999.0,328.0,1700.0
9965,3.5,76.0,57.7652,-152.5141,US,P,900000.0,403.0,400.0
9966,3.4,76.0,11.927760000000001,-30.300940000000004,US,L,820000.0,328.0,1700.0
9966,3.4,76.0,11.927760000000001,-30.300940000000004,US,P,1099999.0,403.0,400.0
9967,3.6666666666666665,76.0,9.5087,-22.557149999999996,US,L,1069999.0,328.0,1700.0
9967,3.6666666666666665,76.0,9.5087,-22.557149999999996,US,P,1099999.0,403.0,400.0
9969,3.5,76.0,61.1943,-150.0046,US,D,20000.0,478.0,1100.0
9969,3.5,76.0,61.1943,-150.0046,US,M,1249999.0,400.0,600.0
9969,3.5,76.0,61.1943,-150.0046,US,N,20000.0,403.0,2200.0
9969,3.5,76.0,61.1943,-150.0046,US,S,20000.0,403.0,300.0
9969,3.5,76.0,61.1943,-150.0046,US,T,20000.0,403.0,1700.0
